,Unnamed: 0,Unnamed: 0.1,text_id,text,task_1,task_2,task_3,label
124,1583,1583,hasoc_hi_2371,#Maharashtra में भारी बारिश अब लोगों के लिए आफत बन गई है। #Mumbai और #Pune में तीन अलग-अलग स्थानों पर दीवार गिरने से केवल एक रात में 22 लोगों की मौत हो गई। इस हादसे में कई लोग गंभीर रुप से घायल भी है। #MumbaiRain #MumbaiRains,NOT,NONE,NONE,2
3583,201,201,hasoc_hi_81,शाकिब तेरी बेगम की कसम आउट हो मादऱचौद,HOF,PRFN,TIN,1
703,309,309,hasoc_hi_519,World Cup 2019: इंग्लैंड के खिलाफ मुकाबले से पहले वीरेंद्र सहवाग ने कहा इन 11 खिलाड़ियों से भारत को मिलेगी जीत  https://www.wahcricket.com/news/world-cup-2019-virender-sehwag-selects-11-players-who-will-india-the-match-against-england-138652 …,NOT,NONE,NONE,2
2323,3695,3695,hasoc_hi_6465,"कनपुरिया - तुम्हारा नाम क्या है    आदमी - फॉफ डु प्लेसिस    कनपुरिया - कौनो बकचोदी किये होगे फॉफ से तभैइने दु बार पेलिस, वो छोड़ो नाम तो बताओ !",NOT,NONE,NONE,2
1024,433,433,hasoc_hi_6885,"मुंबई: बारिश से बेहाल मायानगरी, एक दिन की सार्वजनिक छुट्टी का एलान, जरूरी होने पर ही बाहर निकलने की हिदायत    पढ़ें खबर- https://abpnews.abplive.in/india-news/heavy-rain-in-mumbai-public-holiday-declared-airport-main-runway-closed-1158311 …",NOT,NONE,NONE,2
534,625,625,hasoc_hi_1313,कदम से कदम मिलाकर साथ गाओ रे...  राष्ट्र के निर्माण में बने भागीदार...  Join @RSSorg   @RealTimeSMU @iampankaj_kumar @chshekharbjp @1976_CS @ivskdelhi @editorvskbharat @vskjodhpur @marubhumi_raj @pandeyguj @vinitgoenka @SwarajyaMag @SanghParivarOrg,NOT,NONE,NONE,2
533,4562,4562,hasoc_hi_713,दीपावली पर पटाखे फोड़े तो सजा....     पत्थरबाज बम ब्लास्ट करे तो भटके हुए नौजवान...     क्या चुतियापा है भेनचोद...,HOF,PRFN,UNT,1
241,3010,3010,hasoc_hi_3213,"जिस गांधी परिवार को जाहिलों की पार्टी गाली देती है    उसी गांधी परिवार के दो दो PM अपने भारत देश पर क़ुर्बान हो गए!!    जिस पार्टी ने देश को इसरो, टेक्निक, मिसाइल और न जाने क्या-क्या दिया? फिर भी अनपढ़ अपने नाकामयाबियों को ठीकरा कांग्रेस के ऊपर फोड़ते है।    हद्द है इस दोहरेचरित्र का।",HOF,HATE,TIN,0
3231,2667,2667,hasoc_hi_1215,"बुद्ध पूर्णिमा की शुभकामनाएं।     भगवान बुद्ध की शांति, अहिंसा और मानव कल्याण के संदेश सदैव हमारा मार्गदर्शन करते रहें।",NOT,NONE,NONE,2
31,2533,2533,hasoc_hi_2198,ये है सुअर तू और तेरी औकात! ,HOF,HATE,UNT,0
3349,4648,4648,hasoc_hi_3343,सुन सुअर... यही किसी मस्जिद में खरोंच आई होती तो तेरी आतंकी कौम वाले सुअर पूरे देश मे हल्ला मचा दिए होते...अमेरिका को भी ये बात मालूम हो गयी होती...तुम सब साले ऐसा दिखाते की इस देश मे तुम सब पर बहुत जुल्म हो रहा है।। ,HOF,HATE,TIN,0
3420,1279,1279,hasoc_hi_2104,"जो काम आंखों से हुआ,,  काजल यूं ही बदनाम हुआ,,  इश्क की राह में जानम,  ऐसे ही गुलिस्तां आम हुआ।।    #हिंदी_शब्द   #शब्दनिधि ",NOT,NONE,NONE,2
2874,2992,2992,hasoc_hi_7358,"एक ही जगह 80 से ज्यादा मासूमों की मौत बुखार के कारण हो जाती है, क्या यह मेडिकल इमरजेंसी नहीं है ?  क्या देशभर से विशेषज्ञ डॉक्टरों को मुजफ्फरपुर नहीं भेजा जा सकता ?   क्या मौत की दहलीज पर खड़े बच्चों की रक्षा करना देशभक्ति नहीं होगी ?  #Muzaffarpur   #Gaonconnection #ChamkiFever",NOT,NONE,NONE,2
1749,3956,3956,hasoc_hi_1899,Bina halla kiye dhire se nikal jao nahi to 23 may ko bhagne ka mauka ni milega,HOF,OFFN,UNT,1
3869,1526,1526,hasoc_hi_67,रानी लक्ष्मीबाई जी की पुण्यतिथि पर उन्हें शत-शत नमन।    @rssurjewala @RahulGandhi @priyankagandhi @MPArunYadav  @SYadavMLA @OfficeOfKNath @jitupatwari @JVSinghINC  #LakshmiBai   #RaniLakshmiBai   #RaniLaxmiBai   #लक्ष्मीबाई   #रानी_लक्ष्मीबाई,NOT,NONE,NONE,2
