,Unnamed: 0,text_id,text,task_1,task_2,task_3,label
5785,5785,hasoc_en_5786,"#FuckTrump we don't give a damn if this offends him and nobody else should, either! Grow a pair @StevenMnuchin1! You're too cowardly to release his taxes and should be held in contempt and in jail for every day you refuse to release them. You're a coward, we want the $20Tubman! https://t.co/DNID6p1GL8",HOF,OFFN,TIN,1
3970,3970,hasoc_en_3971,@AOC You just need to stop lying and go back to being a bartender! Hyde is about abortion! #MURDERER,HOF,OFFN,TIN,1
5830,5830,hasoc_en_5831,@realDonaldTrump @senatemajldr @MarkWarner No patriotic American will ever stop wanting to see criminals behind bars.    #LockTrumpUp  #ImpeachmentInquiryNow   #ImpeachTrump   #ImpeachBarr   #ImpeachMnuchin  #TrumpIsATraitor,HOF,HATE,TIN,0
3695,3695,hasoc_en_3696,"Rain will win, as weather is happy like pakistan to avoid thrashing.  #INDvsPAK   #CWC19   #ShameOnICC   Poor management and stubborn guidelines of @ICC   #CricketWorldCup2019 https://t.co/ElonYHSaGs",NOT,NONE,NONE,2
4545,4545,hasoc_en_4546,@QueenMab87 @billmaher  continues to try sooooo hard to remain relevant. #MSM is the only one who cares #LowRatings #LowIQ #DrugAddict #SexFiend #DoucheBag,HOF,PRFN,TIN,1
710,710,hasoc_en_711,Imagine being so suited to being Prime Minister of the United Kingdom that you refuse to be scrutinised.....just think about that for a second...sounds a little crazy doesn’t it...#BorisJohnsonShouldNotBePM,NOT,NONE,NONE,2
5511,5511,hasoc_en_5512,Jesus suffering fuck! Hunt or Johnson. Hands up everyone who is now up for a shit load of chaos with Ed Miliband? #chaoswithedmiliband  #ToryLeadershipContest #BrexitShambles #BorisJohnson pic.twitter.com/6A43S8lBkE,HOF,OFFN,TIN,1
5214,5214,hasoc_en_5215,@stephen_kolenda @PAYNE_21 What that I’ve banged more women than you even know?   Come back when your Shit talking game is on point... until then go spend time with your 🐐 &amp; cuddle up in the corner &amp; cry me a river   #DoucheBag  #HTTR,HOF,OFFN,TIN,1
4688,4688,hasoc_en_4689,Can you support the March for Change on July 20?     March against Boris ..  https://t.co/BYGpdwQdJM    #BorisJohnsonShouldNotBePM  #BollocksToBoris   #BollockstoBrexit https://t.co/mPXTGQbta6,HOF,HATE,TIN,0
178,178,hasoc_en_179,1 Stop Fashion Women Kurta  @ Rs.199 (mrp-1107)    https://t.co/xX3qfYe1kb    More 1 Stop Fashion Offers    https://t.co/PtVllOwFv9    https://t.co/xX3qfYe1kb    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll,NOT,NONE,NONE,2
5822,5822,hasoc_en_5823,Really is that why fox cut you off when you ztart your crazy talk wow even your propaganda wing is throwing you under the bus. Looks like your the actual enemy of the people. Fucking bell end. #fucktrump https://t.co/oBofbFVopb,HOF,PRFN,TIN,1
4252,4252,hasoc_en_4253,"@TheRealOJ32 Repent, you devil. #MURDERER",HOF,HATE,TIN,0
5624,5624,hasoc_en_5625,"I forgot #ignorant, #uneducated, #draftdodging, #whoring, #pussygrabber, #rapist, #moneylaundering, #familyseparating, #childkilling, #employedillegals, #taxevading,  #stupid as f#uck #famialchainimmigration #putinsucking #highheelwearing #illtuxfitting and #somuchmore",HOF,PRFN,UNT,1
5826,5826,hasoc_en_5827,@briantylercohen @mattgaetz is such a #douchebag. He would have really gone places in the Third Reich. #smdh,HOF,OFFN,TIN,1
4262,4262,hasoc_en_4263,Sad reality..  #doctorsstrike #DoctorsFightBack #Savethedoctors #SaveBengal #SaveBengalSaveDemocracy   @narendramodi @drharshvardhan https://t.co/FvCOmuC8ma,HOF,HATE,UNT,0
5179,5179,hasoc_en_5180,Two terms for Trump!  @realDonaldTrump #LyingCon #DoucheBag #PutinPuppet #TraitorDon #LockHimUp https://t.co/0kNFuNGgYu,NOT,NONE,NONE,2
5038,5038,hasoc_en_5039,@realDonaldTrump I might be more inclined to listen to your opinion if you could actually point out London on a map. #illiteratefuck #TrumpIsATraitor,HOF,PRFN,TIN,1
4671,4671,hasoc_en_4672,@MSNBC @kwelkernbc I am 🤢 with having to hear that hag Conway! #VoteBlue2020 #DitchMitch2020 #VoteBlueToSaveAmerica #FlipTheSenate2020 #VoteBlueNoMatterWho2020 #Resist #FuckTrump #DoYourJobMitch #ResistTrump #TheResistance #Resistance #TraitorTrump #VoteBlueToSaveAmerica,HOF,PRFN,TIN,1
3335,3335,hasoc_en_3336,#FuckTrump #ImpeachmentNOW  Can this turd not be impeached on mental health grounds?  https://t.co/e24EZaJSeA,HOF,HATE,TIN,0
4862,4862,hasoc_en_4863,@TheRealOJ32 Getting even? I think you already did that. #Murderer #TheRealKillers https://t.co/jwMBXVPv0w,NOT,NONE,NONE,2
5022,5022,hasoc_en_5023,Mrs. Mamata banerjee what will you do when you fell ill? Call the police or the doctors?  #DoctorsStrike  #DoctorsProtest  #IstandwithNRS  #DoctorsFightBack https://t.co/CbPbFnVX4D,HOF,HATE,TIN,0
4133,4133,hasoc_en_4134,"@kesar_akankasha #CongressMuktBharat is fine bt the irony is tht it is still the single largest party in oppositn wth most seats aftr BJP.  Also, all othr Non-NDA parties too endorsing fake #HinduPhobia  At present, one cant hink on anythng evn close to an entity called as Credible Opposition.",HOF,HATE,TIN,0
1704,1704,hasoc_en_1705,"Hey @BJP4India   Voted to use your power, not sit quite.  #Article356   No one is tweeting about #DoctorsFightBack #DoctorsStrike   Can't tolerate this dumb govt for next 5 years.",NOT,NONE,NONE,2
3882,3882,hasoc_en_3883,#Yale #psychiatrist Bandy X. Lee on #Trump : 'His state of mind has been steadily #deteriorating for some time' | https://t.co/VnD5h4rBDs    #ResignTrump   #Delusional #psychopath   #ADD  #TrumpIsATraitor  https://t.co/8ROUYXw8iT,NOT,NONE,NONE,2
3955,3955,hasoc_en_3956,"'Yes, I think that for all politicians the thought of a leadership debate is a bit daunting' ..    NO - ONLY - FOR - YOU     #BorisJohnsonShouldNotBePM   #BollocksToBoris   #BollockstoBrexit https://t.co/bbAQxPDJuJ",HOF,HATE,TIN,0
4282,4282,hasoc_en_4283,Q: When will it rain money for @ICC?  A: When there is 'change' in the weather.  ⛈️⛈️☔⛈️⛈️  #INDvsPAK #INDvsNZ #ShameOnICC #CWC19 #CricketWorldCup19 #RainStopsMatch #rainyworldcup https://t.co/fgIcB5uV6E,HOF,HATE,TIN,0
4485,4485,hasoc_en_4486,@RudyGiuliani Rudy.. you ARE Idiocy..   #ImpeachTrumpNow   #TrumpIsATraitor   #GuiltyAsSin  #WhoreMonger  #LiarInChief   #DerangedDonald   #BillionDollarLoser   #LowIQTrump  #DraftDodger   #PresidentBoneSpurs  #AryanAgentOrange  #NervousDonald,HOF,OFFN,TIN,1
2662,2662,hasoc_en_2663,@robreiner Those who voted him in are just as disgusting as he is. Shame!!! #fucktrump #TrumpsAnInternationalDisgrace,NOT,NONE,NONE,2
5269,5269,hasoc_en_5270,How can anyone want this moron running the country @BorisJohnson  stand down from the running this is totally disgusting you should be ashamed #BorisJohnsonShouldNotBePM https://t.co/vdOyuzRwIR,HOF,OFFN,TIN,1
5435,5435,hasoc_en_5436,Its jst horrible how icc hv planed the matches its world cup not county or local leagues v wait for 4 yrs to watch rain in England   #ShameOnICC,HOF,HATE,TIN,0
3010,3010,hasoc_en_3011,Racists? Yes. Shocked? No. Yes it leaves me cold but under the Trump regime nothing shocks or surprises me anymore. I truly with my entire being wish it did.   #TrumpIsNotAboveTheLaw #TrumpIsATraitor #CBPRacistAgents 🤬 https://t.co/vLWryl84xx,HOF,OFFN,TIN,1
771,771,hasoc_en_772,@uncle04jim1 @MAGAIT My apologies I must be getting too caught up in this and wasn’t paying attention!  #fucktrump #BlueWave2020,NOT,NONE,NONE,2
713,713,hasoc_en_714,@officialmcafee Suuuuuure ye have. #Dreamer #Rapist #Scumbag,NOT,NONE,NONE,2
2773,2773,hasoc_en_2774,@TheRealOJ32 Why are you on my feed? #NeverForget #NicoleBrown #RonGoldman #MURDERER,HOF,HATE,TIN,0
5494,5494,hasoc_en_5495,"#GandiNaaliAbuse... Those who are unhappy with Modiji, call him names should be asked to leave the country...Waris Pathan should be the first to leave along with Owaisi they won't find a place to live in this world as everyone will reject hypocrats like them.",HOF,HATE,TIN,0
1883,1883,hasoc_en_1884,@beth_weissman yep and now he's on Twitter saying he has a lot of ' getting even to do ' 🔪 #murderer,NOT,NONE,NONE,2
5632,5632,hasoc_en_5633,So.... when it happens to @realDonaldTrump its a disgracefull spy-affair. But when it happens to his oponents is oppo-research.... riiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiight.  https://t.co/aI8f02DONy    #ImpeachTrump #MAGA #ImpeachTheMFTraitor #FUCKTRUMP,HOF,PRFN,TIN,1
1318,1318,hasoc_en_1319,"#DhoniKeepsTheGlove : Despite-of the fact that @ICC  didn't allowed Mr. #MSDhoni to wear those gloves, but this controversy gave full publicity to his cause. You always rock #MSDHONI !",NOT,NONE,NONE,2
3218,3218,hasoc_en_3219,The University of Alabama Will Return $21.5 Million After the Donor Denounced the State’s Abortion Law #Resist #ResistTrump #FuckTrump https://t.co/j7sgcq4rAd,NOT,NONE,NONE,2
2859,2859,hasoc_en_2860,"A PM is the king of the nation. In olden days if any person equivalent to an MP would have uttered the same abuse thrown at Modi today in king's durbar , his head would have rolled down on the ground. The word uttered is to that proportion. Pack and leave India.\n#GandiNaaliAbuse",HOF,HATE,UNT,0
1593,1593,hasoc_en_1594,King Joffrey: 47%  Donald Trump: 41%    #FuckTrump   #Trump41,HOF,HATE,TIN,0
2365,2365,hasoc_en_2366,If you are @realDonaldTrump then you're a piece of shit.     If you are @VP then you are a piece of shit.    If you are a supporter of either Trump or Pence the you are a piece of shit.    #fucktrump #fuckpence #fuckthegop,HOF,PRFN,TIN,1
3848,3848,hasoc_en_3849,@clevelanddotcom #ImpeachTrumpNow   #ImpeachmentInquiryNow #fucktrump   #TraitorTrump #RussianAsset #GOPTraitors #NationalJohnMcCainDay #NationalSecurity threat #CriminalInChief   #ImpeachTheMFTraitor,NOT,NONE,NONE,2
3715,3715,hasoc_en_3716,"This truly is a crisis and, worst part is, his delusional admirers will probably never know. They'll just blame everyone else for his stupidity, fear mongering, hate, greed and lies. #FuckTrump",NOT,NONE,NONE,2
5697,5697,hasoc_en_5698,"@rajeev_mp @msdhoni @adgpi @imVkohli @BCCI Whi bat hai sir ...ye kren to bhut shi gesture mana jaega . Everybody will appreciate it and encourage it to do it again but if the same thing Indians do, they try to make it controversial . But what is unnecessary is unnecessary. #DhoniKeepsTheGlove",HOF,HATE,TIN,0
4319,4319,hasoc_en_4320,@realDonaldTrump @senatemajldr @MarkWarner Your lies won't win the next time around. You will go down in history as the worst POTUS of all time. Everyone who supported you will have to answer for their crimes. It will make Nüremburg look like a Disney movie. #MAGA #TrumpIsATraitor,HOF,PRFN,TIN,1
1112,1112,hasoc_en_1113,@INCIndia @BJP4India #NDA  'Blame is your own..'  'Covering up 'a lack of Democracy' within the CON 'Regress' is not going to improve the fortunes of your Party.'  #congressmuktbharat https://t.co/GV2DmQtO6X,NOT,NONE,NONE,2
1035,1035,hasoc_en_1036,@flotus would be better off with this: https://t.co/zkaMjVocgh @orgasmicize #pornhub #firstladydoesdallas #freeblowjobs #fucktrump #classy #resist #TrumpTantrum #JackieO #lookmomnohands #skillsandthrills #voteblue #deepthroatchampion #Disneyland https://t.co/AuuNQ02TrF,HOF,PRFN,TIN,1
681,681,hasoc_en_682,This number goes up EVERYDAY and the Dems still refuse to do anything about it. #trump #TrumpIsATraitor #GOP #MAGA @realDonaldTrump @HouseDemocrats https://t.co/p071jnyaYF,NOT,NONE,NONE,2
5284,5284,hasoc_en_5285,The Netflix show 'When they see us'  has me mad!! #Theydidntdoit 🗣️ #fucktrump 😡😡 Fuck those New York police!! WTF @netflix @WhenTheySeeUs,NOT,NONE,NONE,2
5847,5847,hasoc_en_5848,"@davidfrum @trueblueusa1 That's cute and all, but absolutely NOT TRUE!  That's not how it works #douchebag   LYING about it won't help you",HOF,PRFN,UNT,1
2439,2439,hasoc_en_2440,Trump did it again!!  Iran leadership doesnt understand the words nice and compassion... Donald is soooo funny!  ,NOT,NONE,NONE,2
4307,4307,hasoc_en_4308,A letter by @MoHFW_INDIA @drharshvardhan to West Bengal CM @MamataOfficial on NRS Medical College issue.     #SaveBengal #DoctorsStrike #DoctorsFightBack #DoctorsProtest #Savethedoctors Bengal West Bengal https://t.co/XHtbZ2wxPg,HOF,HATE,TIN,0
1066,1066,hasoc_en_1067,#FuckTrump BREAKING: Trump asserts executive privilege to block access to census documents–President Don… via @POLITICO for iOS https://t.co/ondOP9Bayz,NOT,NONE,NONE,2
2888,2888,hasoc_en_2889,Me when Im at the doctor lying about my drug and alcohol consumption pic.twitter.com/bZBZhKIHZS,NOT,NONE,NONE,2
3018,3018,hasoc_en_3019,And @realDonaldTrump is so WEAK he couldn’t even serve. #TooScaredDonnie Is such a baby that he had to hide behind Daddy’s skirts because he was #TooScaredToServe.   #FUCKtRump https://t.co/PMJtDbrcCh,HOF,OFFN,TIN,1
5846,5846,hasoc_en_5847,#Muslim #Rapist Raped 28 #innocent #Girls in 12 Days    Some #Idiots Say That Muslims are Scared in #Country https://t.co/1nmkqNnZfh,HOF,HATE,UNT,0
4131,4131,hasoc_en_4132,People having terrorism in their DNA should not open their mouth to raise question on patriotism of MSD. @cricketworldcup @ICC @msdhoni @BCCI #DhoniKeepsTheGlove #DhoniKeepTheGlove,HOF,HATE,UNT,0
2673,2673,hasoc_en_2674,"Its totally low class performances by Icc.bells doesn't removed,Raining,gloves matter, , , ,  #ShameOnICC",NOT,NONE,NONE,2
4709,4709,hasoc_en_4710,@realDonaldTrump Because you knew NO ONE supported this stupid idea! #derangeddonald #billiondollarloser #trumpiscompromised #idiottrump,HOF,HATE,TIN,0
4821,4821,hasoc_en_4822,#Rapist to be hanged at any cost. https://t.co/rR267GTYZz,HOF,HATE,UNT,0
4613,4613,hasoc_en_4614,"@CJ_isnowblue @realDonaldTrump working on his final and biggest bankruptcy ever, buhleave me!    #TheBiggestLoser  #TheFattestLoser   #PresidentialFatassment    #FuckTrump before he #FucksUS",HOF,PRFN,TIN,1
1475,1475,hasoc_en_1476,Yesterday's #INDvsNZ match .😂😂😂 #ShameOnICC https://t.co/TM2j0MFNkk,NOT,NONE,NONE,2
3234,3234,hasoc_en_3235,@realDonaldTrump TRAITORS THROUGH AND THROUGH. #FUCKTRUMP #AmericansForImpeachment https://t.co/HSl7cRFN2s,HOF,HATE,TIN,0
4481,4481,hasoc_en_4482,@toadmeister @rcolvile @BorisJohnson #BorisJohnson is not a liberal conservative! He’s whatever will give him a pay rise or more power along a fickle Tory continuum #ToryLeadeshipContest #BorisJohnsonShouldNotBePM,HOF,HATE,TIN,0
5430,5430,hasoc_en_5431,@TheRealOJ32 was known for his quick cuts and #SLASHING running style when with @BuffaloBills  (and before that at @USCFootball where he won the #Heisman           Now he's just known as a #Murderer        #Lakers #Pelicans https://t.co/kTSxUPZdR3,HOF,HATE,TIN,0
2210,2210,hasoc_en_2211,@Annette_Meisner He need to help you Cause yo face falling.... #FuckTrump,NOT,NONE,NONE,2
4894,4894,hasoc_en_4895,"@Cliff_Sims Hey, #douchebag -- you do realize that whole 'platform/publisher' dichotomy is a lie.  What you and your fellow alt-righties like to call 'fake news' (except for the fact that what you clowns call fake news is true).    https://t.co/TLrTWhtNQd",HOF,PRFN,TIN,1
1049,1049,hasoc_en_1050,#DICKHEAD SHOULD JUST FUCK KIM JONG UN ALREADY &amp; GET IT OFF HIS CHEST ! https://t.co/0PUjtKmfJs,HOF,PRFN,TIN,1
5449,5449,hasoc_en_5450,"@HHShkMohd His highness a fugitive like Mohammed Mansoor Ali Khan who has cheated 200,000 poor Muslim families worth of 250,000,000 amount &amp; he is in #Dubai now   Need your intervention   #IMAFraud they have broken financial backbone of Muslim need your support His Highness https://t.co/uWzsiJUx6Q",HOF,HATE,TIN,0
5230,5230,hasoc_en_5231,Anti Trump AF Coffee Mug https://t.co/GtEf0l0d9h #AntiTrumpAF #AntiTrump #FuckTrump https://t.co/B3zhZV7B9V,NOT,NONE,NONE,2
2561,2561,hasoc_en_2562,The secret behind the game.    #IndiaVsPakistan   #terroristNationPakistan    #IndiaVsPakistan https://t.co/j4BMFAxoZP,NOT,NONE,NONE,2
2720,2720,hasoc_en_2721,@arvindcTOI @zoo_bear So what? Watch cricket and Jai shree ram #DhoniKeepsTheGlove,NOT,NONE,NONE,2
1675,1675,hasoc_en_1676,Tree symbolizing Trump-Macron friendship dies #Resist #ResistTrump #FuckTrump https://t.co/hEHwwgowi3,NOT,NONE,NONE,2
968,968,hasoc_en_969,Story of Simon Magus in the Bible: Acts 8:7-25    The following are modern-day Simon Magus (#Sorcerer) examples:    'David Blaine #Celebrity #Magic Compilation'  1. https://t.co/YB6zdIiWDZ    'Perfume The Story of a #Murderer 2006'  2. https://t.co/0x0cYq1oW8,NOT,NONE,NONE,2
3146,3146,hasoc_en_3147,"£9.95 from Amazon -    Born into privilege and with scant regard for others, only himself, this book truly is an eye-opener.    This is an important book. It needs to be widely read so if you buy it pass it on to friends and get them to pass it on.    #BorisJohnsonShouldNotBePM https://t.co/MarJ6jkN7i",NOT,NONE,NONE,2
5668,5668,hasoc_en_5669,TUBMANS #FuckTrump https://t.co/nsLwJYj9q4,HOF,PRFN,TIN,1
1467,1467,hasoc_en_1468,@johnpavlovitz @realDonaldTrump Perhaps you prefer the #rapist #BillClinton or the #murderer #HillaryClinton ?,HOF,OFFN,TIN,1
170,170,hasoc_en_171,@gainedgod Ex army men &amp; Tory MPs Rory Stewart &amp; Tobias Ellewood shudder at the thought of Boris as Pm in the year of the 75th anniversary of Dday. I wonder why! #whereswally #boris #BorisJohnsonShouldNotBePM #cowardsfollowcowards #absentfathers https://t.co/SqsLMyRO9O,NOT,NONE,NONE,2
399,399,hasoc_en_400,Just watched this guy spray the crap from his curb to the curb of his next door neighbor.   #DickHead,HOF,PRFN,TIN,1
3891,3891,hasoc_en_3892,@Brasilmagic @GOPChairwoman @realDonaldTrump Since he all but admitted that he would take the info which requires payment implying that he obviously did since he’s been doing Russia favors and making those payments through his entire presidency. #RussianAsset #TrumpIsATraitor #TrumpIsADisgrace #PornQueenFLOTUS #pornhub,HOF,PRFN,TIN,1
