,Unnamed: 0,text_id,text,task_1,task_2,task_3,label
117,117,hasoc_en_118,@ TajinderBagga @ fawadchaudhry 2uat @ cricketworldcup is doing they have objection on # DhoniKeepsTheGlove,NOT,NONE,NONE,2
118,118,hasoc_en_119,Do your job # Senators # MBS # <SWEAR-2> https : //t.co/L0w7owl9gc,NOT,NONE,NONE,2
119,119,hasoc_en_120,# Trump 's Constant <SWEAR-2> on # FreePress are Merciless <SWEAR-2> on # Democracy 's Foundation # FuckTrump # TrumpFascism # ImpeachTheMF # StopFascism # Drumpf # ResistTrump # FascistTrump # SaveDemocracy # Cult45 # NotMyPresident # StopHate # DumpTrump # PutinsPuppet # FBR https : //t.co/nMKXGqFxMx,NOT,NONE,NONE,2
120,120,hasoc_en_121,@ realDonaldTrump @ JedediahBila Is there anything our so-called President does other than eating hamberder ’ s in bed and watching FauxNews while tweeting ? # LockTrumpUp # ImpeachmentInquiryNow # ImpeachTrump # ImpeachBarr # ImpeachMnuchin # TrumpIsATraitor,NOT,NONE,NONE,2
121,121,hasoc_en_122,Meanwhile ... .Dhoni 's Reply To ICC ... ... # DhoniKeepTheGlove # DhoniKeepsTheGlove # DhoniKeSaathDesh # dhonigloves # dhoni https : //t.co/cEOOw8Kln3,NOT,NONE,NONE,2
122,122,hasoc_en_123,अभी भी समय बचा हुआ है। Shift the # ICCCricketWorldCup2019 In India.😂😂 We need rain . @ BCCI @ ICC @ imVkohli @ msdhoni @ hardikpandya7 @ SDhawan25 # ShameOnICC,NOT,NONE,NONE,2
123,123,hasoc_en_124,"The whole # Dhoni ’ s gloves controversy during # CWC19 , is outright immature & amp ; mindless . I ’ d understand if there was anyone else you ’ d question the integrity & amp ; intention of , but not this guy . He is as pure & amp ; genuine an ambassador of Sport , as you ’ ll ever get . # DhoniKeepsTheGlove",NOT,NONE,NONE,2
124,124,hasoc_en_125,"@ mariomorgado @ USWNT Losing 1 , 13 or 100 is the same level of disappointment , <SWEAR-2> is winning 1 or 100 it 's the same level of achievement and should be rewarded with any level of celebration desired.. It 's hard work rewarded , not charity ! # douchebag",NOT,NONE,NONE,2
125,125,hasoc_en_126,@ aditi_hbl Proactive ? Directive from above ! ! .. it is shameful interpretation from a journalist . Every movement has a turning point ... It is Now or Never # DoctorsFightBack # StopViolenceAgainstDoctors https : //t.co/HFOFwA8S5M,NOT,NONE,NONE,2
126,126,hasoc_en_127,"@ ICC to BCCI : : Sorry we cant allow Ms Dhoni to keep the Army Gloves . @ BCCI reply : : Salaam thok , Sar Jhuka , Tu dum daba , Chal Rasta naap le.. # BalidanBadge # BalidanInsignia # MSDHONI # IndiaWithDhoni # DhoniKeepsTheGlove # DhoniKeSathDesh # BoycottWorldCup",NOT,NONE,NONE,2
127,127,hasoc_en_128,# etsy shop : Benedict Donald <SWEAR-2> called president is a traitor Short-Sleeve Unisex T-Shirt https : //t.co/cFqiGN6kbT # clothing # shirt # streetwear # trump # impeach # treason # traitor # fucktrump # impeachtrump https : //t.co/bd7A6awiqb,NOT,NONE,NONE,2
128,128,hasoc_en_129,Trump downplays the time he said he ’ d take help from foreign actors offering dirt on 2020 Dems # Resist # ResistTrump # FuckTrump https : //t.co/BPodenyc5R,NOT,NONE,NONE,2
129,129,hasoc_en_130,@ UROCKlive1 He ’ s had the worst numbers of any president ever . Theres not much “ Lower ” to go . # TrumpIsATraitor,HOF,OFFN,TIN,1
130,130,hasoc_en_131,@ BrianKarem @ realDonaldTrump Pay no attention to the draft dodging charlatan behind the curtain ! LOL ! # fucktrump # DumbDonnyTheDraftDodgingDotard # DraftDodgerDonny,NOT,NONE,NONE,2
131,131,hasoc_en_132,# shameonicc English : # ShameOnICC Indian daily soaps : Bahr aapki thoo-thoo <SWEAR-2> rhi h znab @ aryashekhar67 🤣😂🤣,NOT,NONE,NONE,2
132,132,hasoc_en_133,Has someone really just sent me a snap whilst doing 90mph in a lorry ? ? ? # <SWEAR-0>,NOT,NONE,NONE,2
133,133,hasoc_en_134,@ FreemantlePaul @ realDonaldTrump @ FoxNews Which hurts you the most ? Duel citizenship ; or not having a sanctuary city to hide in ? # douchebag,NOT,NONE,NONE,2
134,134,hasoc_en_135,Fck the US tho and # fucktrump https : //t.co/Wyc6RQW02x,HOF,PRFN,UNT,1
135,135,hasoc_en_136,"Watch our short , dark comedy , Time to <SWEAR-2> . # movie # film # comedy # darkcomedy # raunchy # funny # laugh # laughoutloud # hitman # <SWEAR-2> # <SWEAR-2> # <SWEAR-2> # phone # cellphone # action # thriller # <SWEAR-2> # silencer # lube # <SWEAR-2> # tense # tension # dog # boxer # cutedogs # <SWEAR-2> https : //t.co/qkPaAuEm41",NOT,NONE,NONE,2
136,136,hasoc_en_137,@ smiller4002 @ therealkevinTE I just got back on Twitter a few weeks ago ! I don ’ t have many followers <SWEAR-2> feel free to add me ! 🤘🏻🇺🇸 # fucktrump,NOT,NONE,NONE,2
137,137,hasoc_en_138,@ realDonaldTrump 50 % APPROVAL TO RESIGN ! ! ! # FUCKTRUMP # FUCKTHATPUTO,NOT,NONE,NONE,2
138,138,hasoc_en_139,# TrumpIsATraitor Call your Member of Congress https : //t.co/PgH3jk4NYa,NOT,NONE,NONE,2
139,139,hasoc_en_140,"# DoctorsFightBack | 'We have no political <SWEAR-2> . This is just us - doctors , ' say <SWEAR-2> doctors at NRS Hospital in Kolkata refuting West Bengal CM Mamata Banerjee , even as doctors from across India stand with them https : //t.co/LGCyJUEBn5 https : //t.co/7XbNRfE7Ff",NOT,NONE,NONE,2
140,140,hasoc_en_141,@ TheRealOJ32 “ getting even ” ? lock up the cutlery # <SWEAR-2>,NOT,NONE,NONE,2
141,141,hasoc_en_142,"Wow , # fakeDonaldTrump discussing Venezuela and actually stating that he is always right . Since # lierTrump is NEVER right , that is a bold ( faced <SWEAR-2> ) statement . When will the nightmare end ? When will congress # ImpeachTrump ? # idiotTrump",NOT,NONE,NONE,2
142,142,hasoc_en_143,"Oh Emma , Its not a competition also you already lost # FuckTrump https : //t.co/D2EInMUiws",NOT,NONE,NONE,2
143,143,hasoc_en_144,# INDvNZ | Cricket fans are venting their frustration with # ShameOnICC tweets and wondering why the ground staff could not cover the entire ground when the rain warning was given in advance . Take a look at these tweets : https : //t.co/OL8AV678w6,NOT,NONE,NONE,2
144,144,hasoc_en_145,"@ realDonaldTrump This is one of the worst times to be <SWEAR-1> , because you are causing serious damage to our country . I sure do n't wish you a Happy Father 's Day , because everyone knows you 're a terrible father . # DerangedDonald # TrumpisaTraitor # TrumpisaCriminal",HOF,OFFN,TIN,1
145,145,hasoc_en_146,Trump doesn ’ t know what the <SWEAR-2> he is talking about ! ! ! ! He can ’ t help but spew B*llshit ! ! ! He ’ s a Disgrace & amp ; 2020 can not get here fast enough ! # FuckfaceVonClownstick # fucktrump # LockTrumpUp # ImpeachTheMF # ImpeachTheMFTraitor https : //t.co/vUdyQ5iEhk,HOF,PRFN,TIN,1
146,146,hasoc_en_147,# TrumpIsATraitor # TheResistance Do n't get me wrong there 's nothing funny about what Trump said . On the other hand this is really amusing . https : //t.co/dQvwSpp29i,NOT,NONE,NONE,2
147,147,hasoc_en_148,"43 percent of the hate speech # Facebook initially removed was restored within 90 days , and 100 % of these restored posts were Islamophobic in nature.Facebook in India Is Drowning in # AntiMuslim Hate Speech # Islamophobia https : //t.co/Zj1lxJ4Vpv via @ vicenews",NOT,NONE,NONE,2
148,148,hasoc_en_149,@ itsJeffTiedrich Oh he definitely would ’ ve sold out everybody . # trumpisatraitor # TrumpMustResign,NOT,NONE,NONE,2
149,149,hasoc_en_150,# FuckTrump 💩 $ 41-million settlement in 'Central Park Five ' case gets final approval https : //t.co/ftsnNXyAdi,NOT,NONE,NONE,2
150,150,hasoc_en_151,@ cenkuygur You are . False journalists with agendas on none existant fabrications . # douchebag,NOT,NONE,NONE,2
151,151,hasoc_en_152,<SWEAR-0> # fucktrump https : //t.co/wLiQVcOCtG,NOT,NONE,NONE,2
152,152,hasoc_en_153,"Amrinder Singh Malhi , President , RDA , AIIMS : All resident doctors are back to work but we will continue with symbolic <SWEAR-2> by wearing <SWEAR-2> badges , bandages & amp ; helmets . If condition worsens we will go on indefinite strike from June 17 . # DoctorsFightBack https : //t.co/ouRG10Ph90",NOT,NONE,NONE,2
153,153,hasoc_en_154,"@ TheRealOJ32 Only in America can a <SWEAR-2> ( come on , he did it ) and convicted <SWEAR-1> immediately get half million followers . If you ’ re following , you ’ re condoning his actions and validating him . # OJdidit # conman # <SWEAR-2>",NOT,NONE,NONE,2
154,154,hasoc_en_155,No @ GOP lawmakers with any guts ? # TrumpIsATraitor https : //t.co/acklHaRMZz,NOT,NONE,NONE,2
155,155,hasoc_en_156,"@ newtgingrich I 'll type slowly <SWEAR-2> you can understand . The GOP originated the request for the Steele dossier before they made trump their nominee . And Steele is a Brit ( ally ) , not russian ( adversary ) . Clinton is not a traitor but @ POTUS is . # TrumpIsATraitor # GOPComplicitTraitors",NOT,NONE,NONE,2
156,156,hasoc_en_157,It could be the Tom & amp ; Rory Show - just got to get rid of the elephant in the room .. # BorisJohnsonShouldNotBePM # CorbynMustGo # BollockstoBrexit https : //t.co/CZ1YfCM8de,NOT,NONE,NONE,2
157,157,hasoc_en_158,"@ AdityaRajKaul Dukarr 🐷🐽🇵🇰 Mullah 's drying for business deals with 🇮🇳🕉️ Bloody beggar 's <SWEAR-0> ke naam de de , Chalo 🍅🍅 tamatar toh dedo ! ! 😂😂😂 # INDvPAK # CWC19 # ModiJiSeMilnaHai # FridayMotivation # ModiSurgicalSnub # ModiGlobalPower # ImranKhan # cwc11 # imranhataomulkbachao",HOF,PRFN,UNT,1
158,158,hasoc_en_159,I love the selective memory & amp ; projecting from the right when they get owned 🙌🏼 # HappyJohnMcCainDay2019 # CadetBoneSpurs # TrumpIsATraitor # NPD # FridayThoughts https : //t.co/heHiGF4h3n,NOT,NONE,NONE,2
159,159,hasoc_en_160,"@ The_OJSimpson32 You know what else is crazy is when a <SWEAR-2> has to play the race card to get off & amp ; even though everyone knows he did it , he claims he ’ s going to find the “ real ” <SWEAR-2> . # <SWEAR-2> 🔪🔪",NOT,NONE,NONE,2
160,160,hasoc_en_161,@ ICC # ShameOnICC Now plz stop it ...,NOT,NONE,NONE,2
161,161,hasoc_en_162,"I appeal to all doctors in # WestBengal and throughout country , to return to work , as only poor people suffering , I assure I shall <SWEAR-2> against Bengal Govt and Central govt for better security 2doctors ! # DoctorsFightBack # savethedoctors Indian Medical Association # PrannoyRoy",NOT,NONE,NONE,2
162,162,hasoc_en_163,"If all <SWEAR-2> get washed : NZ - 12 Ind - 11 Eng - 10 Aus - 10 WI - 9 SL - 9 Pak - 9 <SWEAR-2> - 8 SA - 6 Afg - 6 Semi Final Aus vs NZ ( If rain continues ) , NZ Eng vs Ind ( If rain continues ) , Ind Final Ind vs NZ ( If rain continues ) , NZ - India will win jointly 🤣🤣 . # ShameOnICC",NOT,NONE,NONE,2
163,163,hasoc_en_164,What a honorable noble human being huh . # douchebag https : //t.co/wlXSvtRPGh,NOT,NONE,NONE,2
164,164,hasoc_en_165,"@ sianoresist A beautiful jail cell with a beautiful notepad to write beautiful love letters to Putin , Lil Rocket Man , Xi , and MBS..oh yeah and a big beautiful painted mural of John McCain and Robert Mueller on his cell walls ! # FuckTrump",NOT,NONE,NONE,2
165,165,hasoc_en_166,@ realDonaldTrump Russian elected twit is # PutinsPuppet # TrumpIsATraitor https : //t.co/8BHnUobBlE,NOT,NONE,NONE,2
166,166,hasoc_en_167,Oak Tree Given To # IdiotTrump By # Macron <SWEAR-2> Under Mysterious Circumstances https : //t.co/GPhQL0PZvg,NOT,NONE,NONE,2
167,167,hasoc_en_168,HUMP DAY # 9 @ Unite2020 # FUCKTRUMP # VoteBlueNoMatterWho @ SoZooMe1 @ LittleItalyPic @ CJ_isnowblue @ TerriDF @ umacoopa1 @ fuckthewall2019 💩🤣 @ ras4800 @ heyjude831 @ moonyeensghost @ donnaleeforte @ JimMick67 @ TweetFiction @ SpacialK3 @ Barbara27Morris @ candynorthgirl https : //t.co/BEl6AI65kf,NOT,NONE,NONE,2
168,168,hasoc_en_169,# FuckTrump and his Birthday https : //t.co/DmJBHyp9fi,NOT,NONE,NONE,2
169,169,hasoc_en_170,"Think about that guy , who had planned a trip to <SWEAR-2> from India just to watch # IndVsNz , told all his friends about it , spent 3 lakh rupees on everything just to experience the same old rain . # ShameOnICC",NOT,NONE,NONE,2
170,170,hasoc_en_171,@ gainedgod Ex army men & amp ; Tory MPs Rory Stewart & amp ; Tobias Ellewood shudder at the thought of Boris as Pm in the year of the 75th anniversary of Dday . I wonder why ! # whereswally # boris # BorisJohnsonShouldNotBePM # cowardsfollowcowards # absentfathers https : //t.co/SqsLMyRO9O,NOT,NONE,NONE,2
171,171,hasoc_en_172,@ RealDeanCain It 's pretty pathetic to have a social media acct dedicated to hating someone . 🙄 Ironic those people chanting things like # LoveTrumpsHate # LoveISLove are the same ones who say # FuckTrump . Hypocrites .,NOT,NONE,NONE,2
172,172,hasoc_en_173,“ The One ” who Slays Aussies 🏏 @ SDhawan25 # INDvAUS # CWC2019 # cwc19 # DhoniKeepsTheGlove,NOT,NONE,NONE,2
173,173,hasoc_en_174,"@ ConnorAves # <SWEAR-2> , think of it ’ s family ! ! ! !",NOT,NONE,NONE,2
174,174,hasoc_en_175,@ realDonaldTrump @ USArmy Happy John McCain Day Cadet Bonespurs ! # JohnMcCainDay # TrumpIsATraitor,NOT,NONE,NONE,2
175,175,hasoc_en_176,@ realDonaldTrump Has she gone looking for any <SWEAR-2> fragments of her soul ? # Trump # TrumpIsATraitor,NOT,NONE,NONE,2
176,176,hasoc_en_177,@ DevinCow @ KimEGoldman Followed Ms. Goldman yesterday and blocked the # <SWEAR-2> yesterday . I 've followed you since that bad boy sued you . Please follow me ! https : //t.co/K0dzRp5qEk,NOT,NONE,NONE,2
177,177,hasoc_en_178,"@ SenateGOP @ realDonaldTrump Happy # JohnMcCainDay , @ SenateGOP ! # TrumpTheDraftDodger # McCainTrumpsBday # JohnMcCainAmericanHero # TrumpIsATraitor # JohnMcCainDay https : //t.co/Ozqhp9i89e",NOT,NONE,NONE,2
178,178,hasoc_en_179,1 Stop Fashion Women Kurta @ Rs.199 ( mrp-1107 ) https : //t.co/xX3qfYe1kb More 1 Stop Fashion Offers https : //t.co/PtVllOwFv9 https : //t.co/xX3qfYe1kb # DoctorsFightBack # SaveBengal # amazon # flipkart # deals # dealoftheday # amazingdeals # offers # discount # JaiShreeRam # ModiForAll,NOT,NONE,NONE,2
179,179,hasoc_en_180,"Kamala Harris ’ s plan to provide DREAMers a pathway to citizenship , explained # Resist # ResistTrump # FuckTrump https : //t.co/WfsltWy6NJ",NOT,NONE,NONE,2
180,180,hasoc_en_181,@ GOP @ realDonaldTrump 🇺🇸The best way to show your commitment to real <SWEAR-1> justice reform would be to get rid of the <SWEAR-1> in the <SWEAR-2> House . NOW ! # TrumpIsATraitor # DoSomethingGOP,NOT,NONE,NONE,2
181,181,hasoc_en_182,@ HuffPost FBI agents Struck and Paige were <SWEAR-2> because they exercised freedom of speech speech # TrumpIsATraitor # 45IsAcriminal # TrumpCrimeFamily # McConnellMustGo # McConnellChaoCorruption,NOT,NONE,NONE,2
182,182,hasoc_en_183,Correct . Now is not the time for moderation . You can not be moderate with your head inside the tiger 's mouth . # FuckTrump https : //t.co/IwEk3oZA1k,NOT,NONE,NONE,2
183,183,hasoc_en_184,Like Seriously ! ! ! This is what i literally tell my friends everyday ! # Health # water # hydrated # healthy # WorldBloodDonorDay # NBAFinals # FridayMotivation # FridayFeeling # ShameonICC # WeTheNorth # instagramdown # India # meme # SarcasmOnly https : //t.co/t2FpSEY823,NOT,NONE,NONE,2
184,184,hasoc_en_185,# stopboris # BorisJohnsonShouldNotBePM # borisdoesnotrepresentme # C4Debate @ chessmartinez What an inspirational woman you are Francesca ... https : //t.co/Dc592xcidO,NOT,NONE,NONE,2
185,185,hasoc_en_186,A billion Cricket fans waited four years to watch how it rains in England and how the cricket grounds are becoming swimming pools # ShameOnICC # CWC19 https : //t.co/2Q27mU6WAC,NOT,NONE,NONE,2
186,186,hasoc_en_187,"# Chernobyl # ShameOnICC Akimov : The turbine is going too slow for the <SWEAR-2> to deliver any valid results , & amp ; If we add mor ... . Dyatlov : https : //t.co/2zMUCFKYbX",NOT,NONE,NONE,2
187,187,hasoc_en_188,@ FinancialXpress i appeal to all doctors through this channel ... that if you all are doing strike then do for years for all the responsible not for the common people who are helpless ... . You all are second <SWEAR-2> ... ... . # DoctorsFightBack # DoctorsProtest # DoctorsStrike @ MoHFW_INDIA,NOT,NONE,NONE,2
188,188,hasoc_en_189,“ Ron Goldman ’ s sister hails him as ‘ hero ’ in first interview since OJ Simpson trial ” Source : https : //t.co/MYxrFSPqqb # RonGoldman # KimGoldman # FredGoldman # NicoleBrownSimpson # OJ # OJSimpson # TheJuice # <SWEAR-2>,NOT,NONE,NONE,2
189,189,hasoc_en_190,@ Gen_VKSingh @ msdhoni @ ICC I fully endorse You Sir ... .. This is about our # NationalPride ... ... . I am of the Opinion # DhoniKeepsTheGlove,NOT,NONE,NONE,2
190,190,hasoc_en_191,@ realDonaldTrump Happy # JohnMcCainDay # fucktrump # AmericansForImpeachment,NOT,NONE,NONE,2
191,191,hasoc_en_192,Trump 's GOP allies privately cringe at dirt comments # Resist # ResistTrump # FuckTrump https : //t.co/2wyFNQtdNY,NOT,NONE,NONE,2
192,192,hasoc_en_193,If u r living today it 's bcoz of doctors.. # Savethedoctors # DoctorsFightBack # MamataLosingControl @ MamataOfficial ... . https : //t.co/Wf0F0WLBM8,NOT,NONE,NONE,2
193,193,hasoc_en_194,Must Listen ! I Stand With NRS https : //t.co/hIRyPeDsCO via @ YouTube # NRS # SAVEDOCTORS # India # NEWS # WestBengal # MamataLosingControl # DoctorsFightBack # DoctorsStrike # DoctorsProtest,NOT,NONE,NONE,2
194,194,hasoc_en_195,Anderson Cooper : All of Trump 's threats were about nothing # Resist # ResistTrump # FuckTrump https : //t.co/4jKzZnKTh3,NOT,NONE,NONE,2
195,195,hasoc_en_196,@ ICC Have some sense 😂 Just creating issue out of nothing # DhoniKeepsTheGlove,NOT,NONE,NONE,2
196,196,hasoc_en_197,# DhoniKeepTheGlove dear icc you may not know but that logo is not political nor religious it is a logo of a army regiment <SWEAR-2> ms dhoni did nothing wrong # DhoniKeepsTheGlove icc please research on it,NOT,NONE,NONE,2
197,197,hasoc_en_198,I knew the police wouldn ’ t do anything . <SWEAR-2> I am doing something . Feel how you will . I don ’ t care . Just be safe . His Twitter is beardedweirdness . Don ’ t <SWEAR-2> him . # <SWEAR-0> # MeToo # becareful # arthurcampos,NOT,NONE,NONE,2
198,198,hasoc_en_199,"@ AprilDRyan He thinks that HE is the maligned one , just like Twitler . I will avoid that # <SWEAR-2> .",NOT,NONE,NONE,2
199,199,hasoc_en_200,# ShameOnICC focuses on Ground instead of doing Glove issue . Already I paid for the ticket.😂 https : //t.co/Nx5Hr69nuf,NOT,NONE,NONE,2
200,200,hasoc_en_201,"@ mipaltan # ShameOnICC this # CWC19 winner is the incredible , undisputed , reigning , <SWEAR-2> , the powerhitter the pain none other than the england rain @ ICC @ cricketworldcup @ BCCI @ ECB_cricket @ 7polly7 @ ABdeVilliers17 @ ajaydevgn @ ajinkyarahane88 @ akshaykumar @ amlahash @ shahidkapoor https : //t.co/OPAv3veGwz",NOT,NONE,NONE,2
201,201,hasoc_en_202,@ tedlieu @ tricia_resists @ KellyannePolls @ realDonaldTrump # FireKellyanne # TrumpIsATraitor # McCainsAHero # JohnMcCainDayJune14 and do not forget # PenceKnewEverything,NOT,NONE,NONE,2
202,202,hasoc_en_203,Trump says Kim has 'kept his word ' hours after Bolton said he has n't # Resist # ResistTrump # FuckTrump https : //t.co/2pK4D11eTh,NOT,NONE,NONE,2
203,203,hasoc_en_204,Here are things you must know if you 're Hindu . # WorldBloodDonorDay # ShameOnICC # SaveBengal # FridayFeeling # SCOSummit2019 # MenInBlackReview # TheUnmissableMeeting # doctorsstrike # ENGvWI # spiritual # cultural # hindu # hinduism # ABrandNewDayOutNow https : //t.co/rELbYCGpH3,NOT,NONE,NONE,2
