,Unnamed: 0,text_id,text,task_1,task_2,label
464,464,hasoc_de_465,"Auch auf EU-Länder, die dem #Migrationspakt ausdrücklich nicht  zugestimmt haben, soll der Pakt nach dem Willen der EU-Kommission nun Anwendung finden. Österreich hat dagegen bereits protestiert. Ein Kommentar von Matthias Moosdorf.    https://t.co/J0Xn1jsMuf",NOT,NONE,2
3780,3780,hasoc_de_3781,"@BlondJedi @annewill Dann hätte sie ihren Job vermutlich nicht mehr lange, wegen der freien Meinungsäuserung (Die es nicht wirklich mehr gibt, besonders für Personen die im öffentlichen Leben stehen.",NOT,NONE,2
3412,3412,hasoc_de_3413,"Irrenhaus #Deutschland🇩🇪  ? „Aktivisten in #Berlin setzen Zeichen gg Krebs“?  ? „Linksaktivisten überzeugen Besucher von linksgrüner #Klimapolitik'?  NEIN  Linksextreme attackieren Bus mit krebskranken Menschen, die zu Veranstaltung nach Oberschöneweide wollen  https://t.co/0BFK3K5efi",HOF,PRFN,1
1600,1600,hasoc_de_1601,"@Technik_u_Welt Wenn sexuell unterversorgte alte Schachtel mit Aufmerksamkeitsdefizit Sie jetzt treffend beschreibt, dann lassen Sie es mich wissen.  Oder auch nicht.",HOF,OFFN,1
2194,2194,hasoc_de_2195,"Merkel dealt doch mit ihm, sage mir mit wem du 'gehst' und ich sage dir wer du bist; Verbrecher unter sich.     https://t.co/rQP68KhcAX",HOF,HATE,0
1692,1692,hasoc_de_1693,Zweifelt Frau @SawsanChebli etwa die globale Erwärmung an?  Das ist widerliches #AfD-Niveau!  #fckNzs #GlobalWarming #FridaysForFuture https://t.co/5z9Wq2MqJn,NOT,NONE,2
527,527,hasoc_de_528,"Weg ist sie, die 'weltanschauliche Neutralität des Staates'.  Vorerst.  #Gericht #Kopftuch #Kruzifix #Klassenzimmer https://t.co/QW7HgZI83n",NOT,NONE,2
601,601,hasoc_de_602,Prophetische Worte von Franz-Josef Strauss bereits im Jahre 1986. https://t.co/IVjZFFJRKn,NOT,NONE,2
2716,2716,hasoc_de_2717,SPD Hamburg präsentiert sich #nohatespeech #AfD  'Abschaum'  'Schmierlappen'  'Rassisten'  https://t.co/XRZwjy3PGY https://t.co/x7c4WS6mmP,HOF,PRFN,1
1640,1640,hasoc_de_1641,@Linksfraktion @voglerk Seid ihr so blöd oder tut ihr nur so?  Sie wissen genau wer die Judenhasser in Deutschland sind! Die Merkel Gäste! Aber so müsstet ihr ja zugeben das eure Flüchtlingspolitik für den Arsch ist!,HOF,PRFN,1
823,823,hasoc_de_824,"@dushanwegner Das ist der Kaninchenbau-Effekt, vor dem jetzt immer gewarnt wird. Einmal eine unseriöse Seite angeklickt, wird man immer tiefer in den Sumpf von Desinformation und Propaganda gezogen. Gegenwehr praktisch unmöglich. ;-)",NOT,NONE,2
306,306,hasoc_de_307,"Kriminologe Christian Pfeiffer erhebt Vorwürfe gegen Kardinal Marx https://t.co/Plb0IMHs6a  Lügen und Betrügen sind Tugenden der katholischen Kirchenfürsten, das generiert bei mir Abscheu und Ekel.",NOT,NONE,2
1188,1188,hasoc_de_1189,Hurra!  Flüchtling #ArasBacho schreibt wieder: Beim linksextremen Magazin @DerFreitag hat der beliebte Sexualstraftäter eine neue publizistische Heimat gefunden.  https://t.co/CS93Aefee9,NOT,NONE,2
422,422,hasoc_de_423,"Von den 1,7 Mio „Flüchtlingen“, die in 🇩🇪 registriert sind, gehen mehr als 1,3 Mio ÜERHAUPT KEINER sozialversicherungspflichtigen Beschäftigung nach, obwohl d allermeisten doch im besten Alter jg Erwachsener sind u vor Arbeitswillen nur so strotzen müssten https://t.co/ChCmGhy4AV",HOF,HATE,0
1780,1780,hasoc_de_1781,NRW-Polizei verteilt Flugblätter gegen Hochzeits-Korsos  😂😂Deutschland .... genau so Geistes gestört wie vor den Schwimmbädern solche Comic Schilder das man in der Zivilisation keine Frauen am Stück sexuell belästigt oder vergewaltigt für Merkels Falschflüchtlings Islamisten  1/2 https://t.co/px9vxnS4R2,HOF,OFFN,1
1966,1966,hasoc_de_1967,"Die besten Geschichten kommen aus #Deutschland: Libanesischer Nazi hetzt gegen #Zigeuner, die angeblich alles verdrecken!  Ein türkischer Schlägertrupp eilt zu Hilfe.  :) https://t.co/1QrqWZGDth",HOF,OFFN,1
592,592,hasoc_de_593,Compact: „Freispruch für Deutschland!“ Lisa Lehmann eröffnete die COMPACT-Geschichtskonferenz. Video-Mitschnitt auf Digital+ kommt!!!: Am Pfingstsonntag präsentierte COMPACT unter dem Motto „Freispruch für Deutschland“ seine erste Geschichtskonferenz .… https://t.co/on5cBlGEbT,NOT,NONE,2
3181,3181,hasoc_de_3182,Warum wünschen unsere Politik-Clowns alles gute zum Ramadan aber nicht frohe Pfingsten?  #Pfingstfest,HOF,OFFN,1
866,866,hasoc_de_867,#Asylbewerber-Zahlen in #EU steigen wieder deutlich. Ist schon lange bekannt. Wurde aber bei den Wahlen heruntergespielt. Stattdessen ständig das Gegenteil behauptet.  ☝️So was nennt man Wählertäuschung.   https://t.co/hjj37msSKE,NOT,NONE,2
1756,1756,hasoc_de_1757,Arbeiten können ja die doofen Deutschen😡😡  wir kommen auch ohne Arbeit an ihr Geld🤢🤢 https://t.co/d7LnpURWd9,HOF,PRFN,1
1968,1968,hasoc_de_1969,@SaschaUlbrich @Mundaufmachen @AfD ❗️❗️ in the 20th century ❗️❗️    The World - no more democracy     https://t.co/glMdNOWaBh    PLEASE WRITE THE TRUTH 🗞     @SZ_Bayern @CankaoXiaoxiCP @BILD @welt @SZ @faznet @nytimes @washingtonpost @timesofindia @DailyMailUK @Yomiuri_Online                      💙@AfDwirkt💙,NOT,NONE,2
3252,3252,hasoc_de_3253,"@FinjaFinte Alleine wegen diesem Artikel hat es das Drecksblatt mehr als verdient, pleite zu gehen 'Von rund 1.000 [!!!] Personen bundesweit geht die Berliner Amadeu-Antonio-Stiftung aus' https://t.co/corECRuRWU",HOF,OFFN,1
2099,2099,hasoc_de_2100,Deutsches Maedchen: Freiheit für Ursula Haverbeck – Eine Stimme für eine Stimme! https://t.co/chxuOxYncH,NOT,NONE,2
1914,1914,hasoc_de_1915,Muslime sorgen in #Bremen für Ordnung: Schwule werden aus Bürgerpark vertrieben!  https://t.co/AqDaGkCoZZ,HOF,OFFN,1
3692,3692,hasoc_de_3693,@realJohr @foffo Frau Steinbach Demenz vorzuwerfen ist unredlich weil es alle Demenzkranken  beleidigt. Hirntod ist der richtige Ausdruck für die.,HOF,OFFN,1
712,712,hasoc_de_713,"Der politische #Islam ist im Kern antisemitisch, antichristlich und zutiefst undemokratisch - er gehört nicht zu #Deutschland! https://t.co/h8AfgOqPMI",HOF,HATE,0
1185,1185,hasoc_de_1186,"Der neue Werbespot von #Edeka zeigt zu viele weiße Menschen!  Man sollte noch eine Sequenz mit einem Moslem einarbeiten, der seine Tochter auspeitscht oder zwangsverheiratet.  #Diversity!  #Muttertag https://t.co/LrWZHQhzOX",HOF,OFFN,1
1687,1687,hasoc_de_1688,"Görlitz: Migranten, Juden und Homosexuelle gegen 'Hollywood' und für OB-Kandidaten von der AfD  na da melden sich wie immer mal wieder die die sich ja immer bei sowas melden  Flüchtlinge die nichts zu sagen haben eigentlich in Deutschland  was reisen die das Maul auf??  1/3 https://t.co/TT7kd5mNsR",HOF,OFFN,1
1322,1322,hasoc_de_1323,Die bayerische #AfD-Fraktionsvorsitzende Ebner-Steiner hat Faschingskostüme mit Fraktionsgeldern bezahlt. 🤡😂🤡👺    https://t.co/sAwT2dIXeu,NOT,NONE,2
3726,3726,hasoc_de_3727,"@Ungebeten1 @DeutschZuerst Um Himmels Willen wer wirft denn mit solchen Wörtern um sich? Primitivlinge sind es auf jeden Fall. Meine Güte, was für Armleuchter",HOF,PRFN,1
2162,2162,hasoc_de_2163,"5G-Strahlung…tödlich?…keine braucht sie…USA lehnt sie ab…welche Geschichte führt zu 5G…gehen wir viele, viele Jahre zurück… https://t.co/FOXH2rIWpe https://t.co/TeQjVelLi1",NOT,NONE,2
359,359,hasoc_de_360,Auf #MDR kommt gerade eine uralte russische Fassung von Aladins Wunderlampe. Verschleierte Frauen+alberne Langbärte mit Säbeln.  O-Ton: 'Wer die Prinzessin ansieht dem wird der Kopf abgeschlagen!'  Ist zwar ein Märchen aber teilweise unsere heutige Realität.,NOT,NONE,2
3064,3064,hasoc_de_3065,@Hartes_Geld ..  ..die #Schweine..,NOT,NONE,2
2752,2752,hasoc_de_2753,Pädophilie: Der alltägliche Missbrauch in einer grünen Kommune! Da wird einem nur noch schlecht! https://t.co/iOiWa7vc4C via @welt,HOF,HATE,0
1121,1121,hasoc_de_1122,Um was es im #StracheVideo (in besoffener Runde) wirklich geht:  - Wie gewinnt man ausländische Investoren nach Österreich. (Huch! Ganz böse!)  - Generiert man dazu (legal &amp; rechtsstaatlich!) Vorteile für die eigene Partei? (Huch! Würden andere Parteien NIE machen!),NOT,NONE,2
105,105,hasoc_de_106,https://t.co/M877hN16hQ,NOT,NONE,2
3562,3562,hasoc_de_3563,"@Manuela12788891 @renate_menges Klar u.deutlich gesagt, Danke 👍👍👍👍",NOT,NONE,2
1623,1623,hasoc_de_1624,@Ungebeten1 @BKsoll 'Bildung'.  Ein Doktor der Soziologie oder ein Diplom Sozialpädagoge kann einem Müllman oder einer Kassiererin intellektuell wohl kaum das Wasser reichen.  Nachplappern staatlicher Propaganda ist eben keine intellektuelle Leistung.  Da hilft auch kein Doktor der Altphilologie.,HOF,OFFN,1
3177,3177,hasoc_de_3178,"@Hartes_Geld Ausweisen, Gelder sperren und lebenslanges Aufenthaltsverbot in Deutschland.  PS.Gilt Prophylaxetisch aber auch für linke und Grüne Wähler, zusammen können sie sich ihr Schlaraffenland bauen.  Wenn man so etwas sieht fordere ich Waffenfreiheit für Deutsche",HOF,HATE,0
2568,2568,hasoc_de_2569,CDU beginnt mit Abschiebungen. Erste CSU-Mitglieder aus dem Bundestag werden mit der Polizei zurück nach Bayern gebracht.,NOT,NONE,2
789,789,hasoc_de_790,"Wahlkampf in #Neuwied - Rede von @Joerg_Meuthen am 10. Mai, neu auf Kanal der @RLP_AfD - teilen!  https://t.co/QC1ndNcOQM",NOT,NONE,2
1256,1256,hasoc_de_1257,"Immer mehr Promis unterschreiben Appell an Wähler in #Görlitz, darunter @MMWesternhagen und @NosbuschDesiree https://t.co/ktABRkybkG @zukunftsachsen https://t.co/JGhXK4PiM0",NOT,NONE,2
547,547,hasoc_de_548,Traue keinem #SPD'ler - Staatssekretär widerspricht Polizeichef #NRW #Silvester #koelnhbf #Koeln https://t.co/bodeesLv21,NOT,NONE,2
3406,3406,hasoc_de_3407,"Im Handwerk ausgebildeten Handwerkern,nicht Facharbeiter,sondern durch eine Deutschlandweite Einheitliche Gesellenprüfung,  Arbeitslos gewordene Hartz IV Empfänger,als Arbeitsscheue Menschen einzustufen,diese Gesellen in Minderbezahlte Job's zu bringen u zu Sanktionieren,ist Frech",NOT,NONE,2
1890,1890,hasoc_de_1891,"'im Kern sind die Grünen eben kein bürgerlicher Öko-Verein, sondern eine linke Umverteilungs- und Verbotspartei, garniert mit Gender-Gaga.'  https://t.co/JxaIpGyuPA via @tichyseinblick",NOT,NONE,2
2276,2276,hasoc_de_2277,"Das ist Frank #Magnitz, MdB der #AfD. Er wurde vorhin von mehreren Angreifern in Bremen halbtot geschlagen.    Im Moment bin ich so erschüttert, dass ich mich außerstande sehe, dies weiter zu kommentieren. Ich werde mich morgen zu diesem  feigen und widerwärtigen Anschlag äußern. https://t.co/fBjRbgthHU",NOT,NONE,2
555,555,hasoc_de_556,Politik -  Putin plädiert vor Schülern für Freundschaft zu Deutschland https://t.co/b9DfjrVG0Q,NOT,NONE,2
84,84,hasoc_de_85,"#Pforzheim: Arabischsprachiger Mann zerrt eine Frau aus dem Bus, die sich über seinen Lärm beschwerte, spuckt ihr ins Gesicht, ohrfeigt sie und tritt die 48-Jährige derart in den Bauch, dass sie verletzt zu Boden geht  https://t.co/JG8cHTaGsb",NOT,NONE,2
116,116,hasoc_de_117,"Von was träumt die Nachts? Ist ihr nicht bewußt, das Amazon ein Gigant ist und sie nur eine kleine dumme GRÜNE? Größenwahn ist ihr Metier!  Katrin Göring-Eckardt: Mit Drei-Punkte-Plan - Grüne wollen Amazon Waren-Vernichtung verbieten https://t.co/R5LfUTOJJd via @focusonline",HOF,OFFN,1
32,32,hasoc_de_33,"Wir können sie nicht zwingen, mit uns zu regieren. Wir können sie aber dazu zwingen, immer dreistere, dem Wählerwillen widersprechende Verliererkoalitionen bilden zu müssen. https://t.co/WeL5lvIme0",NOT,NONE,2
76,76,hasoc_de_77,"In #Gotha gab es nahe einem #Einkaufszentrum eine Schießerei. Ein Polizeibeamter wurde verletzt, ein Verdächtiger festgenommen. Zu den Hintergründen schweigt die Polizei https://t.co/YF4wEO3Sg9",NOT,NONE,2
272,272,hasoc_de_273,"Was gibt es schöneres als ein Haufen abehobener, degenerierter 'VIPs', von außerhalb, die einem sagen wollen, wie man, bei der Oberbürgermeister-Wahl in seiner eigenen Stadt, zu wählen hat..? https://t.co/gHwJYdOmvn",HOF,OFFN,1
3097,3097,hasoc_de_3098,"... es ist die schönste Rose für 🇩🇪 Patrioten, teilt sie, wo Ihr könnt, zum Wohl unseres Vaterlandes 💙👍🇩🇪 ... https://t.co/ySNCiAcZLp",NOT,NONE,2
1153,1153,hasoc_de_1154,"'Nazis raus', 'Nie wieder Nationalsozialismus', 'fckNazis' schreiben+sagen Bessermenschen oft und ich wundere mich, dass sie sich in einer Art Nazi-Deutschland wähnen, während man doch oft kaum noch ein deutsches Gesicht in vielen unserer Innenstädten sieht.",NOT,NONE,2
1815,1815,hasoc_de_1816,"Hab ne Kippa gekauft, reingeschissen und in die Al-Quds-Demo geworfen.  Ist das multi-kulti genug ?🤔🤔🤪🤪",HOF,OFFN,1
1672,1672,hasoc_de_1673,"Und die #Propaganda hat nachgelegt.  Dass #Lübcke sich mit seinen  unverschämten Äußerungen zur Willkommenskultur selbst zum Hassobjekt gemacht hat und nach seinem Tod allenthalben Häme frei wird, damit MUSS die Gutmenschenfraktion jetzt klarkommen.  Unschön, aber verständlich. https://t.co/cV9FFJcnCH",HOF,OFFN,1
339,339,hasoc_de_340,@Polly20696833 Aber wie sind dort die Löhne denn?,NOT,NONE,2
1179,1179,hasoc_de_1180,Räuber Ali und seine Kumpels hetzen 16-Jährigen durch die Innenstadt von #Bonn.  https://t.co/ARnxNCaccj #Hetzjagd,HOF,OFFN,1
441,441,hasoc_de_442,"❝Das ist ein innerösterreichischer Vorgang, der mit der AfD gar nichts zu tun hat!❞  #AfD-Spitzenkandidat @Joerg_Meuthen bei #AnneWill.  #Strache #EP2019 #Europawahl2019 #Meuthen  #EUWahl #Ibizagate #Oesterreich #Neuwahlen https://t.co/QgV88zM6l7",NOT,NONE,2
2745,2745,hasoc_de_2746,Wir hatten schon mal so ein #nohatespeech Netzwerk in Deutschland. Hieß damals noch #Stasi. https://t.co/vEZJQUMNRY,HOF,HATE,0
1255,1255,hasoc_de_1256,"Donald #Trump zieht das echt durch: Er stopft iIlegale und kriminelle #Migranten in Shithole-Städte, die von Bunten ('Demokraten') regiert werden!  😂  👍 https://t.co/WEZpCUrzkM",HOF,HATE,0
1772,1772,hasoc_de_1773,Fastenbrechen--Fressen und Leben wie Gott in Schland🤮🤮 https://t.co/wPb0DskRBQ,HOF,PRFN,1
358,358,hasoc_de_359,"Ich empfehle dem armseligen Melder, der mich in meinem Recht persönliche Eindrücke zu schildern beschneiden will, mal einen persönlichen Besuch am Hamburger Hauptbahnhof. https://t.co/UWW5RPFBG3",NOT,NONE,2
1871,1871,hasoc_de_1872,Leute..das ist alles eigentlich sehr traurig..wir schreiben hier über den ganzen polit..medialen scheisse...Regen uns auf und ändern tut sich nichts..aber traurig ist...es ist unser Leben..das unserer Kinder...und das ist zum heulen..heut ist Pfingsten..ändern..kämpfen..für uns! https://t.co/dZuQnl4i7J,HOF,PRFN,1
2408,2408,hasoc_de_2409,"Liebe Linksfaschos:  Ich werde euch weder auf meine von euch gescreenshotteten Tweets mit eurem Unsinn drunter, auf 2. Accounts oder Beleidigungen per DM antworten. Was nicht heißt, dass ihr Recht habt, sondern dass ich euch keine Reichweite durch Erwähnung schenken will.",HOF,HATE,0
2729,2729,hasoc_de_2730,"Das sind keine Beine, das sind Kack-Stelzen https://t.co/NAbxAgJfRS",HOF,PRFN,1
2342,2342,hasoc_de_2343,"Afrikas Bevölkerung wird sich bis 2050 verdoppeln. Reicht das, um an eine Invasion aus dem Süden zu glauben?! Was helfen könnte, ist endlich Geburtenkontrolle zu fördern! Dafür bräuchten wir Experten, die können sich dann nennen, wie sie wollen! #afd https://t.co/szilUy4dmJ",HOF,HATE,0
2672,2672,hasoc_de_2673,"Jetzt habe ich es von Facebook schriftlich bestätigt bekommen. Die Vergewaltigung und der sexuelle Missbrauch von Kindern durch die Angehörigen der allahu-akhbar-Sekte ist in Ordnung.    Kritik daran ist 'Hassrede', für die man 30 Tage gesperrt wird.    Wie krank ist das denn???",HOF,HATE,0
1616,1616,hasoc_de_1617,"@Ungebeten1 @TheoWiesengrund Wieder so ein erbärmlicher Wicht der jeden der nicht seiner Meinung ist als Nazi beschimpft, selbst aber nicht bemerkt das er der Nazi ist.",HOF,OFFN,1
1463,1463,hasoc_de_1464,Sachen die keine Sau interessiert... 🤷‍♂️  #Weltfahrradtag,HOF,PRFN,1
2249,2249,hasoc_de_2250,+++  Jetzt wird es abenteuerlich! 🇬🇷 Griechenland ab sofort kein sicheres #Herkunftsland mehr +++  Eine syrische Familie klagt. Die Richter liefern wunschgemäß. Und das mit weitreichenden Folgen für die aktuelle Asylpolitik.  #AfD  ➡️ https://t.co/rTxp0x5ld6 https://t.co/idnqn6omxD,NOT,NONE,2
87,87,hasoc_de_88,"#München: Bankräuber droht mit Bombe: #Fotofahndung nach einem arabisch wirkendem Täter, der mit Hilfe eines beschriebenen Zettels wortlos Geld fordert, mit einer Bombe droht und mit 10.000 € die Flucht ergreift  https://t.co/TJKqPK8Y5D",NOT,NONE,2
2621,2621,hasoc_de_2622,Merkt euch das! Für mehr Menschlich und gegen den Hass. #Kovac https://t.co/rjzDCvnz4O,NOT,NONE,2
1403,1403,hasoc_de_1404,"ob in Bayern oder im Bundestag, die #Afd tönt nur, alles besser machen zu wollen, aber sie kann mit Finanzen nicht umgehen!     Das ist kein alternativer Fakt, sondern ein tatsächlicher!     Die AfD und ihr lockerer Umgang mit Geld -Süddeutsche.de https://t.co/dJxDk4nIG3",NOT,NONE,2
1016,1016,hasoc_de_1017,"EU-Wahl und die Zeit der Fälscher, der Sieger und Verlierer https://t.co/0kRYIrFGax https://t.co/Oknts0YFeW",NOT,NONE,2
1289,1289,hasoc_de_1290,"Rechte Kreise! Arschlöcher sind das! Braune, dumme Arschlöcher! #FCKNZS https://t.co/wGLOeDuByn",HOF,OFFN,1
1849,1849,hasoc_de_1850,Immer wieder was neues. Über die Identität des Täters bestimmt nichts bekannt🤔🤔  alles was Beine hat wird wie es scheint gefickifickit werden 🤔  und man kann och noch ein HomeVideo von sich selber machen für Abends dann zum entspannen auf dem Ziegenfell 🤪🤪 https://t.co/zZuPDreTZq,HOF,PRFN,1
973,973,hasoc_de_974,#klimascheiße  https://t.co/Dvu0WJO47J,HOF,PRFN,1
1809,1809,hasoc_de_1810,Grenzenlose Dummheit .....Intelligenz kannst halt nicht kaufen !  es muss für Hermine sehr schwer sein durch das leben zu gehen! mit so tollem Aussehen...😂 igitt  darum meldet man sich dann über das Internet wo man nur einen kleinen teil der Speckfresse sieht 👍✌️uhhh nicht melden https://t.co/ZuVOFX74sw,HOF,OFFN,1
3019,3019,hasoc_de_3020,"@Hartes_Geld @ibikus31 solche SATANSBRATEN!! haut doch ab und kämpft in EUREN Ländern im KRiEG für eire frauen, eure land usw und NICHT unschuldige die NIX getan haben!!! od genießt den Frieden weshalb ihr ja angeblich her kommen seids und BENEHMT euch wie MENSCHEN und NICHT wie TIERE!! 😡😠😡😠😡😠",HOF,OFFN,1
2746,2746,hasoc_de_2747,Niemals wurde das verlogene Spiel von Politik und #Lügenpresse so offensichtlich wie in den letzten Tagen    #afd https://t.co/xGLb1v2Rdp,HOF,HATE,0
780,780,hasoc_de_781,„Mullahs sind eine Gefahr für #Europa und für #Israel Deutsche Aussenpolitik spielt keine Rolle mehr! #HeikoMaas abwählen! https://t.co/KyopkOBjAO,HOF,OFFN,1
477,477,hasoc_de_478,"In Griechenland bildet sich Migrantenkarawane: Unter 'Allahu akbar'- und 'Deutschland'-Rufen fliegen Steine auf Polizisten, werden Frauen in die erste Reihe gestellt, Kinder als Rammböcke benutzt, um Polizeiketten zu sprengen. Daher meine Frage an Merkel: https://t.co/HieDLCwfyb",HOF,HATE,0
1704,1704,hasoc_de_1705,Schöne Pfingsten wünsche ich allen!schöne Tage zum entspannen und sich wieder fit machen für die Schlacht um Deutschland  ach ja den Meldemuschis die mich wieder mal gemeldet haben och ein heißes Pfingsten-möge euer Spatzen Hirn noch mehr schrumpfen und schön klappern in der Birne https://t.co/zM5ym64R0Z,HOF,OFFN,1
537,537,hasoc_de_538,Niemals werden wir Stimmung gegen Europa machen. Dafür mögen wir es zu sehr. Oder meinten Sie die EU? @HeikoMaas https://t.co/Zh5DxFchLg,NOT,NONE,2
16,16,hasoc_de_17,"Wenn ein #Syrer den @Die_Gruenen erzählt, dass er sich wegen kriminellen Flüchtlingen in Deutschland unsicher fühlt, wird er von den #Gruenen als #AFD Propagandist und Rechter Hetzer verunglimpft. Ein SYRER! 😂😂😂 https://t.co/JRU8jPFH2e",NOT,NONE,2
1938,1938,hasoc_de_1939,Das sind doch man so tolle goldstückchen....immer nur rein mit denen...das Land wird sich ändern und das ist gut so...toll oder??☝️    https://t.co/jZ0ZtaTJ3L,NOT,NONE,2
1800,1800,hasoc_de_1801,Sandwich mal anderes 🤮🤮    ....;;......man wird sich wohl dran gewöhnen müssen !!!!🤔🤔 https://t.co/VsvFuSUEhz,HOF,PRFN,1
603,603,hasoc_de_604,"Heute fand die konstituierende Sitzung der neuen Fraktion „Identity and Democracy“ statt, der wir künftig angehören werden. @Joerg_Meuthen wurde zum Vizepräsidenten der Fraktion gewählt. #AfD #IdentityandDemocracy @EUCommonSense https://t.co/0utp7uCt1V",NOT,NONE,2
2031,2031,hasoc_de_2032,"Die Durchschnittstemperatur auf dem #Mars sei seit den 70er Jahren um etwa 0,65 Grad angestiegen, also genauso wie auf der Erde⚠️    Nach der Logik der #grünen #Klimasekte müsste wir auf dem Mars also einen menschgemachten #KlimaWandel Haben 😁    #NoGrüne  https://t.co/4StCqlEW98",HOF,HATE,0
677,677,hasoc_de_678,"@OnlineMagazin Schlimm, jeden Tag immer ein bischen weniger Deutschland. Frau Merkel sollte wegen Hochverrat am eigenen Volk vor Gericht.",NOT,NONE,2
2944,2944,hasoc_de_2945,@Hartes_Geld @Daffyfuq Raus mit die Viechers!,HOF,PRFN,1
3401,3401,hasoc_de_3402,"Ich kotze im Strahl🤬  Gesundheitssenatorin #Kalayci (#SPD) will den „anonymen Krankenschein“ an anonyme Illegale austeilen. Krankenhäuser und Ärzte werden verpflichtet, diesen Krankenschein zu akzeptieren. Die Rechnungen werden vom Steuerzahler beglichen.   https://t.co/C1j1dTmGpm",HOF,PRFN,1
2196,2196,hasoc_de_2197,"Das steckt in den Jungs drin (DNA) Gefühl für Dreck, Matsche und Patsche; das hält lebenslänglich bei den Ückendorfer, sie nennt man nicht von ungefähr, Scheißer. https://t.co/u5dGEd1Dyd",HOF,PRFN,1
1514,1514,hasoc_de_1515,"Wie wär's denn zur Abwechslung mal mit echtem Journalismus?  Fakt ist, Europa wird weder Afrika aufnehmen können, noch Afrika zu einem besseren Kontinent machen.  Mehr 'Entwicklungshilfe' führt nur zu noch mehr Korruption.  Neokolonialismus könnte die Probleme Afrikas lindern. https://t.co/mLUeBYomYT",NOT,NONE,2
664,664,hasoc_de_665,"Yara wurde gemobbt, weil sie deutsch spricht! In den Schulen können wir jetzt sehen, wohin sich unsere Gesellschaft entwickeln wird! Wer will das ? Wacht endlich auf! #AfD https://t.co/DzOSLtfcg9",NOT,NONE,2
2492,2492,hasoc_de_2493,"Meine Rede zur Taschengelderhöhung auf 150€ für ausreisepflichtige Asylbewerber. Wer will noch leben wie Gott in Frankreich, wenn er als Asylbewerber in Deutschland leben kann?    https://t.co/L4gGQDmjbR",HOF,HATE,0
445,445,hasoc_de_446,Das Thema bei #AnneWill lautet '#Neuwahlen in Österreich - Dämpfer für die europäische Rechte?'  Wie von Geisterhand hat man natürlich etwas zur #AfD 'vorbereitet'.  Durchschaubarer geht es kaum noch.   #Meuthen #Strache #Europawahl2019 #EP2019,NOT,NONE,2
2224,2224,hasoc_de_2225,"44% Messerangriffe, 10% Bevölkerungsanteil. Die Linken wollen es einfach nicht wahrhaben. #Michael",HOF,HATE,0
2536,2536,hasoc_de_2537,Wir haben gestern Game of Thrones zuende geschaut. Jetzt kann ich endlich diese Liste wieder löschen. So viele Arschlöcher schicken Spoiler in die Welt. Es gibt nicht genug Drachenfeuer für alle. https://t.co/iLT5iHet6E,HOF,PRFN,1
2646,2646,hasoc_de_2647,"Falls sich jemand wundert: Wir machen das übrigens wie mit dem @DFB_Pokal. Erstmal dran schnuppern, dann ein Jahr später wiederkommen und vollenden.  #CHESGE #SGEuropa",NOT,NONE,2
471,471,hasoc_de_472,Die österreichische Regierung wird von Deutschland aus abgesetzt – Woran erinnert das? https://t.co/JxXv8jDPNp,NOT,NONE,2
2077,2077,hasoc_de_2078,"Von uns allen durch GEZ alimentierter Kasper + Hetzer Jan Böhmermann, den @DieZeit gerade als Twitter 'Schreiberling' einsetzt, verlangt 'Trolle' zu blocken! Ich gehe sogar noch weiter: blockt Trolle + Trottel - also @janboehm + @dieZeit!   #BlockDieZeit",HOF,OFFN,1
1987,1987,hasoc_de_1988,"@TichysEinblick Da Vater Staat sich immer mehr an seinen Kindern vergeht, nenne ich ihn nur noch 'Kinderficker'.  Ein ganz übles Wort, ich weiss.  Aber es passt.",HOF,OFFN,1
2315,2315,hasoc_de_2316,DWN: Schock für deutsche Hersteller: Autoabsatz in China bricht stark ein: Der Autoabsatz im weltweit wichtigsten Wachstumsmarkt ist im Mai deutlich eingebrochen. Die deutschen Autobauer stehen vor ernsten Problemen. https://t.co/RgqxNmM0P5,NOT,NONE,2
91,91,hasoc_de_92,"#Seehofer sprach von „Herrschaft des Unrechts“. Jetzt sagt er über #Merkel „Wir sollten in der Union stolz sein, dass so eine herausragende Persönlichkeit aus unseren Reihen kommt.“ Der zieht eine Schleimspur von München bis Berlin. #Schleimhofer #AfD  https://t.co/fF48wRjAsM",NOT,NONE,2
2483,2483,hasoc_de_2484,"Frauen/Mädchen dürfen im Gegensatz zu Männern keine Hosen bei Gymnastikwettkämpfen anziehen. Kommentar eines Trainers dazu: Frauen haben schöne Körper, das darf man auch sehen.   Gaht’s no?  https://t.co/Qy8dOBXJoa",NOT,NONE,2
1915,1915,hasoc_de_1916,"'Ich habe doch nur ein Mädchen totgemacht', erklärt Ali B.  Ansonsten mag Ali Deutschland, weil er ohne Arbeit Geld bekommt und unbeschwert saufen und Drogen dealen kann.  #Susanna https://t.co/6HVw24kbCo",HOF,OFFN,1
2081,2081,hasoc_de_2082,Der Michael ist erstmals in einem April Twitter beigetreten. April war Hitlers Geburtstag! Auch 2019 wird der Account sehr von einem Nazikeulenschwinger geleitet! Bereits an sich bedenklich der Beitritt im April: der wird bis heute in einer regnerischen Version gespielt. https://t.co/1hxmPhxQTL,NOT,NONE,2
2947,2947,hasoc_de_2948,"@Hartes_Geld Wenn ich das seh, werd ich echt sauer 😡",NOT,NONE,2
