,text,true_label,without_label,adv_labels
189,#Lindner steckt heute Abend schon seinen Kopf in den Arsch von #Merkel widerlich #FDP,1,1,1
190,"@AynRandism @AliCologne @AkifPirincci 1. Nicht so pauschal. #Familiennachzug würde ja auch säkularen und atheistischen Flüchtlingen zugute kommen und könnte enorm helfen. |LBR| 2. Auch ohne die @maybritillner -Sendung gesehen zu haben, bezweifle ich, dass @AkifPirincci die kritisierte Position korrekt wiedergegeben hat.",2,2,2
191,"Bedford-Strohm: ""Alles was in den Regionen auf den Marktplätzen stattgefunden hat, ist gigantisch."" #Reformationsjubiläum",2,2,2
192,@Neodeutscher @KonseqLiberal Ich würde lieber nach Tschechien gehen. Fast alle Atheisten und islamophob da und viele hübsche Männer 😀,2,0,0
193,"@MiataMuc @mountainman1977 Weihnachtsstress, Geburtstag, und Fressen. Und alle tun super nett. Mehr ist das doch nicht.",2,2,2
194,"Im #Jemen verschärft eine Grenzblockade die humanitäre Notlage. |LBR| 21 Millionen Menschen, Binnenvertriebene und #Flüchtlinge, sind auf Hilfe angewiesen.",2,0,2
195,jetzt wieder LinksGrüne-Propaganda von Linksfaschisten #Böhmermann #LaferLichterLuther,0,2,0
196,"@wisselstefan Einem Ertrinkenden ""Hilfe in der Heimat"" anzubieten, ist nicht ""sinnvoll"", sondern zynisch. Weitsicht macht nicht blind.",2,2,1
197,Bei einer Militäroperation im Bundesstaat Rakhaing (#Myanmar) sind über 1.000 Häuser der ethnischen Minderheit #Rohingya zerstört worden.,2,2,2
198,@m0rpheouz @Hausfrau4ever Bin ich auch ein LGBT Spinner?,1,1,0
199,Sascha Spoun betont die Geschichte deutscher Hochschulen im Nationalsozialismus und die damit zusammenhängenden Kontinuitäten. #NEBA17,2,2,2
200,"@flyingtomoon @mortimer_niels @deinTherapeut Gender Studies sind ideologischer, feministisches Blödsinn.",1,1,2
201,"@SteinbachErika Frau Merkel hat ein Krebsgeschwür nach Deutschland gebracht,es wird sich schlimmer ausbreiten als die Pest.Wir sind den Untergang geweiht.😠😠😠",0,1,2
202,"@davidbraundavid @Die_Gruenen „Mit grünen Ideen schwarze Zahlen schreiben.“ , das ist von @FritzKuhn1",2,2,2
203,#Soros Du Reisen Arschloch !!!! Verrecke elendig!!!!,1,0,0
204,"@claasen_nils Lieber den Spatz in der Hand als die Taube auf dem Dach. Was in 4 Jahren möglich ist, kann man nicht vorhersagen.",2,1,2
205,@MiataMuc Ich sehe Deine Antworten an andere und Deine Retweets nicht mehr 😞,2,2,2
206,"Deutschland muss und wird frei werden,ich glaube daran!",2,2,2
207,"Das Hessische Sozialministerium hat entschieden, dass die Geschäfte an Heiligabend geschlossen bleiben. Ich stehe hinter diesem Entschluss, denn jeder verdient am diesjährigen vierten Adventssonntag ein schönes, entspanntes Weihnachtsfest im Kreis der Familie.",2,2,2
208,"Geht ein #AfD-Anhänger zum Arzt und sagt: Herr Doktor, ich habe seit geraumer Zeit ganz viel Bauchschmerzen. Antwortet der Arzt: Entlasten Sie Ihren Bauch und fangen Sie an zu denken. #NoAfD",2,1,1
209,"Dieser Nagelbombenanschlag am Weihnachtsmarkt scheiterte, weil es dem Zwölfjährigen nicht gelang, den selbst gebastelten Sprengsatz zu zünden.",2,1,2
210,@rspctfl @Innenwelttramp @ergroovt @houelle_beck @ThomasMichael71 @ksemann2 @DrKassandraPari Ein amerikanische Bürger sollte in Deutschland nicht unterrichten dürfen.,2,2,2
211,"@AKolbusa Die politische Bildung forcieren und journalistisch die Komplexität der Sachfragen vor Augen führen, damit die Vereinfacher und Hetzer weniger fruchtbaren Boden finden.",2,2,2
212,Er: Ich steh gerad auf dem Schlauch. |LBR| Ich: Lüg nicht. Ich weiß wie lang Deiner ist.,2,1,1
213,"@schlabonski @AlternativeNds Nur mag ich dieses Gerede nicht, wo ein Linkgrüner-Journalistenblock seine Prognose mit Wunschdenken verwechselt.",0,1,1
214,"@AstridGeisler ist Ausdruck von Männern, die eben keine Teilzeit wegen d Kinder nehmen. Lieber in höher dotierte Jobs gehen. #Quote #Wirtschaft nötig!",2,2,2
215,Der VS oder wir als Steuerzahler für das Mandat in Dresden?,2,2,2
216,"@schneeridara @MiataMuc @Kittypunk7 Überall wo Muslime eingewandert sind, ist genau das passiert. Juden dagegen haben sich immer assimiliert.",0,0,0
217,"@JotDora Sie ist echt toll. Die neue Lebensfreude die sie ausstrahlt, ist einfach bewundernswert.",2,2,2
218,Das so ein Kinder fickender #Hurenshon wie #VolkerBeck überhaupt noch im Fernsehen auftreten darf ist eine Schade für die ARD. #maischberger,0,1,1
219,@tagesspiegel @DietmarBartsch Soll er doch dort verrotten,1,1,2
220,@umbilicussuevia @welt |LBR| Konservative AfD wählen. Nationalisten aber NPD wie ich. Leider überwinden wir die Spaltungen aller Rechter wohl nie,2,0,0
221,@_StultaMundi Echt? Was ist denn zum Beispiel Leviticus für ne Beschreibung?,2,2,2
222,"Ihr müsst sie nur auslachen,mehr nicht.",2,1,2
223,Na h 2 Tagen ist der bestimmt im Entzug!,2,1,2
224,chemtrail özdemir übt schon mal böse kucken #lanz,1,1,1
225,"@THH_Tiere @manuring72 |LBR| Viel Erfolg zur Vermittlung, für die Süßen.",2,2,2
226,"@ThomasMichael71 @hanvoi @DanijelMajic Ich würde Herrn Voigts nun nicht als ""Journalisten"" bezeichnen...",1,2,2
227,"@JaNa_Also Zuständig ist der Bundestag, er hat heute, 14.11.14 weitere Gelder in der Haushaltsbereinigungssitzung bewilligt.",2,2,2
228,"@Mama_arbeitet @annika_schach @herr_unbekannnt Ich glaube nicht, dass es mir was nützt, wenn Sie in der Politik sind. Ich betrachte Sie und Ihre Ansichten als Hindernis auf dem Weg hin zu einer freien Gesellschaft freier Individuen.",2,2,2
229,@rspctfl @Kischeph @Volker_Beck Warum seid Ihren Mossis eigentlich alle so bekloppt?,0,1,1
230,"@Market_Fool @clydevpg |LBR| So ein schäbiger Lump, lässt Kinder im Krieg allein und Fahnenflucht",1,1,1
231,"@Schminkflinte @SawsanChebli Mir doch egal, ob das sexistisch ist.",0,2,0
232,Morgen dürfen wir die #twaudes vorbeten. Seid bei @_twaudes ab 7 Uhr dabei und betet mit.,2,2,2
233,"@MarioBuchinger @Tevsa Haben Sie denn Probleme damit, dass weniger Männer als Frauen in der Kosmetikindustrie oder in der Modelbranche arbeiten?",2,2,2
234,"@HansAlbers6 SPD - SCHANDMÄULER, PÄDOPHILE UND DUMMKÖPFE |LBR| oder eben |LBR| SCHEINHEILGSTE PARTEI DEUTSCHLANDS !!! |LBR| Aus welcher Partei stammt Steinmeier ???",0,0,0
235,"@migrate89 Selbstverständlich tragen #Grüne keine Obergrenze mit. Aber ich bin mal gespannt, wie die SPD das Thema in einer GroKo löst.",2,2,2
236,"Liebe Freunde, wenn ihr einen Infostand der Besatzerknechte seht,lacht sie aus!Seid Wehrwölfe!",0,1,0
237,Ich habe bei der letzten Bundestagswahl einen Mann gewählt |LBR| #ichwars,2,2,2
238,"@Gwen_Ny_ @ThomasMichael71 Vielleicht hatte sie ihre Tage, oder so.",0,2,2
239,"Habe gestern einer Frau gesagt, dass ihr die Bluse gut steht. #ichwars",2,2,2
240,"@HeikoMaas SPD POLITIKER - SCHMAROTZER, PÄDOPHILE UND DENUNZIANTEN !!!",0,0,0
241,@pinselpoetin Danke ! das selbe wünsche ich zurück :-),2,2,2
242,@FrankyB122 @KonseqLiberal Der @KonseqLiberal verdrängt es. Aber seine Zuneigung zu mir ist offensichtlich ☺,2,1,1
243,"Kühnert verbreitet aus taktischen Gründen falsche Informationen, auf diesen Niveau darf sich die gesamte SPD nicht begeben!",2,1,1
244,"@rspctfl @Innenwelttramp @ergroovt @houelle_beck @ThomasMichael71 @ksemann2 @DrKassandraPari Ich hoffe das Direktorium. Du machst aber nicht mal den Versuch, Deine Ideologie zu verbergen.",2,2,2
245,Merkel und ihre Vasallen müssen weg!,2,0,1
246,"@cduberlin sollte sich im Bemühen AfD-Wähler zu erreichen zügeln,denn solche Forderungen werden deren Wahlpräferenz nicht ändern #Henkel",2,2,2
247,"Nicht die Grünen oder Linken sind gefährlich,die größten Verbrecher sind Sozialdemokraten!",0,0,0
248,"400 Follower in 10 Tagen! 🎉🎆 |LBR| Vielen Dank! Bitte sprecht und twittert weiter über die Säkulare Flüchtlingshilfe. Wir müssen möglichst viele Menschen erreichen, um als diskreter Ansprechpartner für säkulare und atheistischen Flüchtlinge helfen zu können. |LBR| #AtheistenHelfen",2,2,2
249,"@Kahuna456 Ach komm. Jeder nimmt doch eh an, daas er hetero wird. Und wenn man ihn neben ein kleines Mädchen stellt, würde man sich überschlagen darüber, was die beiden doch für ein süßes Paar abgeben.",2,1,0
250,Wir müssen der schwarzen Fahne des IS den Wind und damit dem IS die Macht nehmen. Er darf uns und unsere Leben nicht länger beherrschen.,2,0,0
251,"@k_waus Nur ganz kurz: ""Rechtsradikal"" muss man sich (Meinungsfreiheit) sogar als Grüner bieten lassen. Neonazi nicht, es sei denn es bestehen ""Anknüpfungspunkte"" für diese These aufgrund von vorangehenden Äußerungen von ihnen, die diese Zuordnung vertretbar erscheinen lassen.",2,2,2
252,"Dieses Volk,das seit Jahrzehnten die Palästinenser unterdrückt, foltert und ermordet und die Welt terrorisiert,jammert jetzt.",2,0,0
253,@hannes_elefant @ChSascha Ich verteidige Meinungsfreiheit für jeden.,2,2,2
254,"@SPOE_at Jetzt könnt ihr es sehen,,, die Nazis in Österreich waren erst gegen Ausländer und Flüchtlinge, jetzt sind Sie an der Macht, und schon geht es den „Arbeitslosen“ an den Kragen.. erinnert Euch, die #AFD will Arbeitslose in Lager senden... |LBR| #NoAfD #afdwürgt",1,0,0
255,"@littlewisehen So habe ich ihn (u.a. als Herausgeber meiner Dissertation) auch erlebt. Ein ganz Großer: umfassend gebildet, wertorientiert, moderat und menschenfreundlich.",2,2,2
256,@Uwe_Junge_MdL @Joemino warum nicht ein #Familienrückflug? einen Rückflug zur Familie. Das wäre mein Vorschalg für die Koalitionsverhandlungen.,2,2,2
257,"@viertelnachvier Für RIAS als Monitoringstelle und Meldenetzwerk steht die Unterstützung und die Perspektive der Betroffenen antisemitischer Vorfälle im Vordergrund. Informationen zu den ""Täter_innen"" veröffentlichen wir in diesem Sinne nur dann, wenn es dem Verständnis des Vorfalls dient.",2,2,2
258,"@johannesvogel @c_lindner Ich bitte Dich, Johannes. Das weißt Du doch besser. Die AfD ist gegen freien Welthandel. Die Grünen sind für freien Welthandel - aber nach fairen und demokratischen Spielregeln. Und genau deswegen lehnen wir auch #CETA ab. Unterschied merkste selber, ne?",2,2,2
259,@schieritz will der Finanz- Minister werden? Sie haben einen Knüller ausgegraben und es hat wieder keiner gemerkt!,2,1,1
260,"@gerhard_mangott @RebHarms @fbrantner Daran, ob u was konkret die SPD f ihre Situation morgen erreicht!? Statt: wir erneuern uns mal 4 Jahre u kommen dann ( evtl) wieder?",2,2,2
261,"@elisalocuta @hrmnn01 @rockToamna Die neue Seite soll aufgeräumter und ansprechender wirken, deshalb haben wir Inhalte neu strukturiert und auf einige Bereiche verzichtet.",2,2,2
262,"Ben Salomo berichtet über seine Erfahrungen als Jude in Deutschland aufzuwachsen und darüber, dass er sich nie in eine Opferrolle begeben wollte und deshalb immer offensiv mit seinem Judentum umgegangen ist. #NEBA17",2,2,2
263,Im verlinkten Zeitungsartikel: auf Anti-Israel-Demo (auf der Jüdisches Blut= also meins fliessen sollte) wurde für IS geworben. @TwitterDE,2,2,2
264,"""@endlosfrei: Merkel bricht geltendes Gesetz - und Kirche spendet Beifall |LBR| DER ABSCHAUM!",0,0,2
265,"@MDRAktuell Hat schon eine Airline oder ein Flughafen verkündet, ""sturmsicher"" werden zu wollen? |LBR| Motto: |LBR| ""Fliegen Sie mit uns durch'n Orkan!""",2,2,2
266,"@XYEinzelfall |LBR| ausl. Täter werden wie üblich mit Bewährung freigelassen statt wie früher ins Arbeitslager ,bis zum umfallen.",0,0,0
267,@ein_prozent @OFFICIAL_PEGIDA @correctiv_org Wer finanziert sowas? Linksgrün- Gutmenschen -Systemlinge- Juden.,0,0,0
268,@Joemino Jeder liebt sein Land sein Volk u nicht fremde Krimminelle. Rassist Na und?,0,0,0
269,Söder sollte Verteidigungsminister werden. Entsorgt von der Leyen. #illner,0,2,2
270,wird Boris #Palmer der deutsche Peter #Pilz? #listepilz #nrw17 #hartaberfair,2,2,1
271,"Thema #Auto oder #Zug: @DB_Info 25 Minuten zu spät, hier sitzen alle bei 10 Grad im Freien, keiner kann arbeiten. Nächstes Mal wieder 🚘",2,2,2
272,@davidermes Bin ich auch dafür. Man sollte aber auch monatlich unsere Politiker auf ihren Geisteszustand prüfen.,0,2,2
273,"@Helheimer @MiataMuc Nee, das war ne Umkleidekabine.",2,2,2
274,@BenjyR01 @NetReaper Seit wann wurde das Internet von der Sowjetunion entwickelt?,2,2,2
275,"@Jolantel @StapelChipsYT Fazit. Frauen verdienen weniger, weil sie sich so entscheiden.",0,2,2
276,@SteinbachErika Hat uns alles IM Erika mitsamt der abgefuckten GROKO eingebrockt,1,1,0
277,"@AltermediaD |LBR| Gar nicht gewußt. Überall Judenspuren. |LBR| Von nun an nur noch ein gesundes , gutes neues Jahr.",0,1,0
278,jetzt riskiert die bildungsferne Vollniete @MartinSchulz auch noch eine dicke Lippe wie lächerlich ist das denn #SPD,1,1,1
279,Sagt euch jeden Tag neu: |LBR| ES KOMMT DER TAG DER RACHE! |LBR| UND DER WIRD UNBARMHERZIG SEIN!,0,0,0
280,"Übrigens, liebe Links-Grüne: Der Einwand, dass die Bibel nicht besser sei als der Koran, ist kein Argument pro Koran.",2,2,2
281,"@DerDoktorant Die Aussage ist mir jedenfalls klar. |LBR| Ob die Aussage stimmt, weiß ich natürlich nicht.",2,2,2
282,@MiataMuc Heiraten Du und onyx bald???,2,2,2
283,"@Heinrich_Krug @Westminster1000 Deutsche Arme Rentner Hartz IV , brauchten keine Pfandflaschen mehr im Müll suchen.",2,1,0
284,"Nahles sagte, es gebe einige, die das Ergebnis der Sondierungsgespräche kleinreden wollten – ""leider auch in meiner Partei""",2,2,2
285,@EstherSchapira Zur Info: In dem Fall geht es um den FSV Frankfurt.,2,2,2
286,"Es wird Zeit,Werwölfe zu werden!Zersetzt,Indoktriniert,wehrt euch!",2,0,0
287,@gutjahr Lesen! Und: Danke für den Text. #Hatespeech,2,2,2
288,"#Fakt: Mehr als 2 Mio. Menschen sind in #Nigeria auf der Flucht, darunter 1,87 Mio., die vor #BokoHaram fliehen mussten.",2,0,0
289,"@FeePatzer Frauen zu einem ""Ja"" zu überreden, ist nicht selten erfolgreich. Viele Frauen wollen nicht als zu leicht zu haben angesehen werden. Oder mögen das Spiel. Oder wollen testen, ob er wirklich interessiert ist.",0,2,2
290,@HelgeThiessen @littlewisehen Der @littlewisehen weiß ne ganze Menge nicht 😁,2,2,2
291,"@rspctfl @Innenwelttramp @ThomasMichael71 @ksemann2 @DrKassandraPari Dass das Kopftuch religiöse Fundamentalismus verharmlost und propagiert, macht dieses Recht nicht weniger wichtig.",0,2,2
292,@republikaner |LBR| Und deutsche Hartz IV und Grundsicherung- Rentner dürfen für IT bezahlen. |LBR| Das Unrecht schreit zum Himmel!,2,0,0
293,"@RakuBLN Es geht darum, Probleme zu erkennen und diese beheben zu wollen. Diese Probleme sind nicht abhängig von einer Nationalität. Im Gegenteil. Die Nationalität wird dazu instrumentalisiert, von den tief verwurzelten Probleme unserer Gesellschaft abzulenken. /TN",2,2,2
294,es ist einfach unerträglich diesen #syrischen #Jammerlappen bei #Maischberger sehen zu müssen #ARD,0,1,1
295,Herr Friedman und Konsorten. Es wird der Tag der Rache der freien Völker kommen.,0,2,2
296,"@WilliPtz @ZDFheute Von mir aus kann der im türkischen Knast verrecken. Solange es Deutsche Botschaften wie die in Manila gibt, gibt es auch Menschenverachtung",1,0,0
297,"@mountainman1977 @MiataMuc Ich frage mich bloß, ob die Aufregung so groß wäre, wenn ein Priester dafür betet, dass er dereinst eine liebevolle Frau findet.",2,2,2
298,"Und in Hessen?Die Verräter der SPD,die Kommunisten der Grünen und die Linke führen Gespräche .AHA!",0,0,0
299,"Die Anwerberinnen bieten sich als Freundinnen und Vertraute an, um sie für die salafistische Idee anzulocken. Das kann sehr gefährlich sein und betrifft bei weitem nicht nur schlecht integrierte Frauen. Ich mahne alle Frauen davor, sich auf diese Demokratiefeinde einzulassen.",2,0,0
300,"@Angie_Merkel ...Na endlich wach ,Frau Bundeskanzlerin,? Der Präsident von Amerika,Mr.Obama Macht sich mehr sorgen um München als sie !!!",2,2,1
301,"@berlincore Alles gut. Es ist Sommer ☀️ #chillensiemalnbisschen |LBR| (P.S.: Machen wir, wenn wir wieder im Bundestag sind.)",2,1,1
302,"@HeikoMaas Seltsam - die deutsche Botschaft in Manila hätte meine 15 Monate alte Tochter lieber im Dreck verrecken lassen, als zu beurkunden.",1,1,1
303,das hätte ich der #FDP nicht zugetraut alle Achtung! nur die #Grünen kriechen allen in den Arsch,1,0,1
304,kein Wunder dass der Verkehr in Leipzig läuft wir haben ja auch genug Geld in den scheiß Osten gepumpt . #Morgenmagazin,1,2,2
305,"Das Faszinierende an der Existenz des heterosexuellen Mannes ist seine stoische Bereitschaft, die Arschkarte des Lebens so gelassen wie möglich zu ertragen.",2,1,1
306,"@jojoschraps Warum versagt das SPD geführte Auswärtige Amt und seine Botschaft in Manila Besuchervisa,obwohl alle Kosten übernommen werden?",2,2,2
307,die #SPD ist in meinen Augen ab sofort Schleimer und Arschkriecher der Nation,1,1,1
308,@MiataMuc @MartinDomig Ich hab keine Kinder 😝,2,2,2
309,"@EliyahHavemann @RSL99 ""JDN CHM""(=Juden Chemie) wohl aus dem Fan-Umfeld von LOK Leipzig, damit soll der Verein BSG Chemie Leipzig als ""Juden"" beschimpft werden.",1,0,0
310,@RonaiVeromaus Allah ist Scheisse und der Größte Dreck !!! Meine Meinung !!!,0,1,1
311,"Nachdem 2013 die Grünen und 2017 die FDP nicht regieren wollten, ist eine große Koalition die letzte verbliebene pragmatische Möglichkeit.",2,2,2
312,es weiß doch jeder dass die #Nahles strunz blöd ist #indieFresse #SPD,0,1,1
313,"@MightBeDamian Weil 1.2 nach Nat.Aktionsplan fragt, den will sie ,nur' nich, 1.3 fragt nach Bildung, dort will sie erreichtes zurückdrehen - mfg",2,2,2
314,"@Namiimon @mountainman1977 @zeitonline Vermutlich hast Du Dich mit meinem Profil ebenso ausführlich beschäftigt, wie mit Geschlecht und Evolutionsbiologie.",2,2,2
315,und auch heute wieder ein beschissener #Tatort mit drittklassigen Laiendarstellern #ARD nichts für mich!,1,1,0
316,@oadiakosmos @3rd_stone_f_sun @Schnubb36 @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Hast du Olaf auf Stumm geschaltet? Er kann scheinbar nichts mehr von dir lesen.,2,1,2
317,"@ThomasMichael71 @Tschonka @PBahners ""Würde"" ist hervorragend dafür geeignet, Freiheiten einzuschränken, um andere Menschen zu ""schützen""/zu bevormunden.",2,2,2
318,@4Sonicc @DrKissler Übrigens braucht man zum Account lesen ja nicht mal jmd. zu folgen normalerweise.,2,2,2
319,@ASF_SPDFrauen @spdbt Ach du Scheisse. Gibt eben doch einen Riesenunterschied zwischen Frau und Frau.,1,1,1
320,@nightkiss661 WTF... Wie Geil!!! Da würde ich jetzt gerne mit meiner zunge rumlecken 😛😛😛😍,1,1,1
321,"Was sie sagt: ""Ich bin eine Feministin."" |LBR| Was ich höre: ""Ich bin nicht zurechnungsfähig"".",0,1,2
322,@Gooney75 ... um Familien geht es nicht. Keiner Partei.,2,2,2
323,@Eckleben @Hartes_Geld Der dislike button wäre sehr gut 👆👇,2,1,2
324,#BerichtausBerlin warum werden Fragen an Politiker eigentlich nicht hinterfragt wenn man keine Antworten bekommt Kuschelkurs oder Unfähigkeit der Moderatorin #ARD,2,2,1
325,Die Witze von @ShahakShapira gehen auf keine Vorhaut.,2,1,1
326,"@ThomasMichael71 @ZeichenTaten @mountainman1977 Aber das verstehen westliche Städter ja nicht. Für die ist Natur Panda, Koala und die Kuh auf der Wiese.",2,1,1
327,"Ursula #Haverbeck wurde gerade vor dem Amtsgericht #Berlin zu sechs Monaten verurteilt, wegen Voksverhetzung. #Antisemitismus",2,2,2
