,Unnamed: 0,text,label
3487,3460,"Lese gerade bei Akif das die komische ""Ich auch""-Debatte noch läuft !! Meine Lebensgefährtin sagte das es auffallend sei das die Frauen die jetzt die Klappe aufreißen erst ab einem bestimmten Karrieregrad nun meinen das sie die Scheere nicht aufmachen wollten! Soviel dazu!",0
2984,1054,"@RolandTichy @Westminster1000 Weil die zu Doof für den Sport sind. Bei denen ist der Sport. Ich stelle eine Ziege, auf ein Spielfeld, 22 Gottes Krieger und wer sie zuerst geschwängert hat, hat das Spiel gewonnen.",0
1963,2686,@GoeringEckardt Der Krieg ist zu Ende! ALLES nachhause! Unsere Sozialtröge sind leer! Grüne Deutschfeindlichkeit hat abgewirtschaftet!,0
3960,930,@MadFWagner @Palma07001 Wo er recht hat hat er recht!,2
2758,4950,"@Jala_varietas @Titania0001 @blacknarga300 @damian_tamwood @AliCologne Was wollen sie hören, die Wahrheit oder eine Schlafschaf konforme Erklärung??",2
4746,131,"@HartmutSchrewe Da er nicht in einer Kirche oder kirchlichen Stätte aufgetreten ist, fällt das nicht in unsere Zuständigkeit.",2
4052,2430,"Sagt mal, ""Mossul-Offensive""??? Wie lange basteln die USA mit ihren Hilfstruppen da noch rum??? 😜",2
3212,4037,@aMarienbad @krippmarie Irgendwann merkt es sogar der dümmste...deutsche....was er angerichtet hat...!,2
304,2433,@welt Deutschlandtrend 1939 Die Zustimmung zur NSDAP und Adolf Hitler steigt deutlich. Mit solcher Propaganda hat Goebbels bereits gearbeitet.,2
1589,1456,@huegelkind_de @Kreuzritter1099 Scheinheilige Verräter. In der Kirche hat das Tradition.,0
726,3539,"@Jost2018 Lauterbach mit freudschem Fehler bei #Lanz |LBR| ""...ja,wir versuchen,konzentrierte Kompetenz vorzutäuschen"" |LBR| Danke SPD- es ist alles gesagt.",2
3916,422,@Grals_Hueter @dushanwegner Irgendwann ist Schluss mit reden und Toleranz,2
4101,3134,@RegSprecher Diese Volksverräterin ist nur noch zum kotzen ich hoffe das diese .... bald verreckt und zwar von ihren neuen Deutschen hingerichtet wird!!,0
4957,2853,"@ChicSancho Da ich das russ. Militär aus eigenem Erleben kenne, könnte ich mich immer vor Lachen bepissen, wenn ich Uschi u. ihre NATO höre😂",2
250,1973,@China_Welt_News Quatsch! Das ist die deutschfeindliche Schuld von ihnen und ihrer Kanzlerin des Grauens!,1
4188,2789,"In Polen sagte man mir heute, da erhielt doch ein Arschloch einen Preis dafür, weil er sein Heimatland Polen in Brüssel verklagen wollte 💩🤢",1
4899,3845,@happyhaidrich3 @bleidsamel @ExilMengele Wer ist dieser Almanuser überhaupt?,1
1880,833,2/2 Unsere Position zu Iran ist deutlich und unsere Stellungnahme hat diese reflektiert. Sie hatte nichts mit deutschen Politikern oder Bundesbehörden zu tun. Im Journalismus sollte es keinen Platz für solches Vorgehen geben. #JerusalemPost,2
3245,3098,@NZZ Für aufarbeiten ist keine Zeit...sie wird die kommenden 4 Jahre entweder nicht durchstehen oder nicht überleben...!,2
1946,1988,@A_Flicklgruber @GiKi56534206 Und wieso wurde dieses etwas nicht Zwangsverheiratet...?,0
789,4598,@AdolfGlunz @Germanbub @Tomsch24 @Georg_Pazderski Wir übernehmen Verantwortung für diese Gesellschaft.,2
660,1294,Die #SPD dreht wieder einmal ihr Fähnchen in den Wind um ein paar Ministerposten abzubekommen. |LBR| Und die #CDU würde sogar mit dem Teufel verhandeln um an die Macht zu bleiben. Alle anderen Parteien sind eh nur der Spielball der beiden großen. Außer die AFD natürlich. Darum AFD.,2
2580,4218,Am 10. Dezember gehen wir gg Landfriedenbruch u Schlepperei§§ auf die Straße! 18 uhr Westbhf #rapid274 #fluchthilfeprozess,2
2588,1421,@Harald70199 Hat sich wohl schon abgesetzt.,2
4909,1523,"@welt Schade ich dachte wir wären den fraß endlich los, und es gäbe endlich wieder mehr Imbiss Buden mit Schnitzel Currywurst usw. Früher gab es das alles heute alle 10meter ne Muselmanen Bude die den Dreck verkauft.",0
1796,2076,@Jost2018 @profraika Wir haben nur ein Problem! |LBR| MERKEL!!!,0
3466,316,"@IQ_Stimulator Hat sich Fehlerteufel eingeschlichen wenn man zu schnell tippt und anschließend nicht kontrolliert, Soll heißen: ,schonwieder‘",2
1106,561,@Sundownsolution @SteinbachErika Dem Kommentar entnehme ich das auch ihre Schaukel als Kind zu nahe an der Wand gestanden hat.,1
3955,1630,"@Snoopy92 Gut nicht wirklich, aber ich versuche das Beste draus zu machen 😜",2
3262,3794,"Experte und Politiker ist ein Widerspruch in sich, denn beide lügen allzu oft für Macht und Geld.",1
4230,3565,Hat dem Depperten Heiko Maas eigentlich schon mal jemand gesagt das er und sein Schranzenverein keinerlei Legitimation hat !?!?,1
4066,99,Eines Tages wird sich Russland mit China und einige andere Länder verbünden und das war es denn mit den Größenwahn von Amerika.,2
1624,3643,"@AkifPirincci Japp, so sind sie, die guten Wahrheitsliebenden Denunzianten-Ex-Mauermörder der SED und STASI, die sich in UNSEREM System eingefressen haben !Wenn Leute wie Kahane an Schlüßelpos. gesetzt wurden dann muß das zwingend geändert werdden !",0
3066,3527,@SJW_MadBunny @machtjanix23 @Steffmann45 @troll_putin @petpanther0 @mastermikeg @Norbinator2403 @ennof_ @AthinaMala @NancyPeggyMandy @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Bitte Waffe nicht vergessen auf Daktys zu untersuchen - und Schmauchspuren - die fehlten bei Mundlos und Böhnhardt auch an den Händen.,2
534,789,@focusonline Also ich habe bei dem Herrn eine deutliche Alters Demenz gesehen.,1
4762,3196,"Schulz, was wollen Sie sich denn mit einer Akademikerin anlegen, Sie |LBR| zweimal sitzengebliebener Nulltipper ohne Schulabschluss.",1
3990,3491,@Ralf_Stegner Stegner ich mag dich....fast hätten wir mit Dir unter 20% erreicht...👏👏,2
920,1510,"Ein falsches Bild über PL zu erzeugen gehört heute genauso zur Tagespolitik, wie eine massive Hetze gg. RU und Putin (über bezahlte Kräfte!)",2
4143,4891,@Heike891 Prost Heike (Wat hat der Kerl für`n geiles Höschen (vorne gelb und hinten braun 😂😂😂) ich fasse es nicht 😂😂😂,1
3058,4564,"Historisch ist der Islam seit 1500 im Zerfall und im Rückzug aus Europa. |LBR| Keine Wissenschaftler, Unis und Produktionen mehr in arabischen Ländern. Nur verharren im mittelalterlichen Religionsstrukturen ist geblieben",0
2598,1059,"Berichte vom Ringen der #GroKo heute Morgen live auf @N24 und @welt (kurz nach 9 u 10.30h). Höre, der @peteraltmaier schaut auch vorbei! #Sondierung",2
955,3569,"@machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Wenn etwas verändert wird, siehe BKA-Gutachten, ist es nicht mehr das Original. Die Amerikaner bezeichnen dies als Fake. Stand in sämtlichen amerikanischen Zeitungen.",2
3786,525,"@ThomasOppermann Wenn ich die gesamten deutschfeindlichen Labereien von Oppermann, Stegner usw. hier aufführen würde, knallte der Server durch!",1
1935,3584,"@crabonace 😂😂😂 Okay, die letzten ""Zecken"", die im Nachbardorf `ne Veranstaltung störten, flogen mit samt Rahmen aus den Fenstern der Kneipe.",0
1512,1012,#Myanmar #Islamisierung: Aber irgendwie muss das globale #Dreckspack wohl von seiner krachenden Niederlage in #Syrien ablenken,0
937,415,"Schumacher, Brandt, Schmidt, Wehner, Leber u Ehmke wären in der heutigen SPD Nazis u der Shariah Schulz würde sie aus der SPD rausschmeißen",1
1517,2508,@Hartes_Geld @SirSchnee Den hätte ich absaufen lassen!,0
3034,3784,"@BILD Intergrierte werden Abgeschobenen und Nafris und die Neger dürfen bleiben ,siehe Geschehniss in Nürnberg!",0
4139,4398,@ute_scheibelhut fröhlicher gruß aus der hauptstadt ute. hoffe das mein ice in die freie und hansestadt fährt 🚂,2
212,114,"@Papier451 Kann ja mit Kahane, de Maizire Wagenknecht, Trittin, und Eckhard, Maas. Eine neue SED Partei gründen. Hauptsache IMErika ist weg.",1
1886,548,@dushanwegner @krippmarie @zeitonline Hilfe...@zeitonline treibt wieder ihr Unwesen... |LBR| Da sind schon Schmierfinke am Werke...glaubt tatsächlich noch jemand diesen Unfug...?,1
644,4724,Wie der CSU Chef es soeben richtig gesagt hat. Der Dank an den Kanzler /in. Ist der Schluss Punkt.,2
3507,4535,@patriarchator @Heinrich_Krug Alles richtig dargestellt...um das zu verstehen musst du keine Hetzer oder Rassist sein... |LBR| Unsere Wut und Ablehnung hat einen anderen Ursprung... |LBR| Die größten Hetzer und Rassisten sind Moslems gegenüber Christen...,0
1318,4882,@DuHugonotte Wer will ein Hering So Dumm wie die Göring🤯,1
4124,494,"@BavarianPower @hotnakedlove @DirkderKaiser Habt ihr schon in Erwägung gezogen das die Wahlen nur reine Verarsche sind, seit 1949 sind immer die gleichen Volksverräter dran, wie blöd kann man sein und das nicht irgendwann zu durchschauen ‼️",0
2632,512,@SteinbachErika Die CDU und andere Parteien sind ein verlogener Haufen Politiker die sich die Taschen auf Steuerzahlers Kosten voll machen! 😨,0
516,3351,@zeitonline @Boelscheline Europäische Union wurde einst gegründet um Wohlstand und Sicherheit für Europäer... |LBR| Korrupte Banken nahmen uns den Wohlstand und absurde Migrantenwanderung die Sicherheit...! |LBR| Wir haben nur die falschen Politiker....!!,2
3986,2248,"@ufhoven Gutmenschen lieben es,  mit Zitaten aus ganz anderen unvergleichbaren Zeiten zu moralisieren. Würde Goethe jetzt durch Leipzig wandern, würde er weinen, ob der Ueberfremdung, kulturellen Verwahrlosung und all den Messer- Überfällen",0
3987,4447,@SM100d Ja nicht wahr..?...man muss nur die richtigen Fragen stellen....😃✌️,2
3299,4815,"@KokoLores20 @Boelscheline Alles aufgelistet...sogar minutiös und trotzdem keine feste Handhabe gegen diese geile Kreatur..? |LBR| So hat Amri auch angefangen, das Drecksstück aus Freiburg auch....usw. usw......",0
438,358,"@conny_asf @UlrichSiegmund @Moebbeck ""Zustände, wie in Berlin und Köln""? Das ist realitätsfernes Feindbild-Geschwafel. Fehlen jetzt nur noch die blühenden Landschaften im Osten",2
2128,902,@machtjanix23 @Norbinator2403 @ennof_ @AthinaMala @troll_putin @NancyPeggyMandy @petpanther0 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @charlie_silve @NoHerrman @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Das BKA Gutachten siehe Spiegel-Artikel ist sehr eindeutig.,2
2837,2445,@Hallo_Lucky So traurig es so zu sehen..,2
635,875,@MadamePlissee @Frau_Al3X Eine tolle Frau. Aber sie muss sich verstecken. Und wartet auf Verstärkung,2
2366,4021,"@Nadjam1980 @N24 Die wollen sich nicht integrieren lassen ,sondern nur unser Geld !!!!!!!",0
2900,4433,"@SteinbachErika @Renft1964 Diese Migrantenkrieg der Schmarotzergegen Deutschland, ist schon in Vorbereitung!",0
2792,2751,@karlheppner Das ist Satire oder? So offen würde sie die Unkultur islamischer Länder nicht ansprechen!,0
4399,2421,Hmm? Meine Theorie: Die Österreicher sind in Summe die klügsten Menschen Europas ... #grueneversenken,1
623,2360,@ainyrockstar Kirche und Staat hat seine Anhänger schon immer verraten und missbraucht. Wir kennen das und haben gelernt. Religion ist privat Sache.,0
1169,4430,"@dustpills @tagesschau Auf jeden Fall noch dämlichere Antwort! -Schon bei einfacher Blutentnahme ohne richterlichen Beschluss, der zwingend vorgeschrieben ist, usw..",2
391,4249,Der Reichtum einer Nation wird an der zur freien Verfügung stehenden Zeit seiner Bürger gemessen und sonst gar nichts,2
2460,1934,@Leonreas @DaniloTepsa @Beatrix_vStorch DURCHSEUCHTES SYSTEM ist ein völlig legitiemer Ausdruck für den Scheiß der von LINKSGRÜN verursacht wird !Es gibt kein NAZI-Sprech oder so ein Scheiß ! Hat auch mal nichts mit Anstand oder Erziehung zu tun ! Denn wenn man anständig erzogen wurde dann geht man nicht zur Antifa  !,0
504,1933,"@AfD_HD Lachnummern, wie Papagei Tauber sind gut für`s Wahlergebnis. Merkel steht auf Leute oh. eigene Meinung u. mit NICHTS zw. d. Ohren 😜",1
3258,1229,"Syr. Flüchtling:""Ich habe über Burkas in den letzten zwei Jahren in Deutschland mehr gehört, als was ich in Syrien während 25 gesehen habe""",2
4472,2863,@PaulsGurke @66Freedom66 @HolgerEwald1 Schickt die „links-grüne“ Welt zum Mars zwecks Terraforming und die Kriminellen Asylanten gleich mit!🚀🚀🚀,0
899,4432,@AmadeuAntonio @JFDA_eV Das Frau Anette Kahane die Mitglied dieser Stiftung und langjährige Stasi Mitarbeiterin ist sollte man dann wegen der Ordnung aber auch erwähnen.,2
835,3800,@KokoLores20 Ich kann diesen Bullshit nicht mehr hören...die dummen 🇩🇪haben sich entschieden... |LBR| Die sollen weiterhin in ihrer Scheißprovinz bleiben,0
4125,1105,"@jorg_kitzmuller Nimmst Du Drogen, oder ist es Alkohol?",1
329,4073,Wie gehabt bei Illner Grüner + zwei Journalisten ein CDU u die Rot Grün versiffte Gesine Schwan ZDF versucht Grüne hochzupuschen |LBR| AFD wählen,0
4819,2182,"@Beatrix_vStorch Wenn schon Vollzeitterroristen dem Ruf von MAAS und Merkel folgen, dann werden da wohl auch Hilfsjobber dabei sein! Tolle Journalisten!",0
3781,2323,@HeikoMaas Bin 1947 geboren und habe mit diesem ganzen Scheiß nichts am Hut! Basta!,1
3394,468,Europäer begreifen langsam dass sie durch #EU allen voran #Merkel #Juncker nur belogen und betrogen und ausgenommen werden. |LBR| #katalonien,0
343,2799,@Bauchnabelzwerg @sigmargabriel Quatsch! Ein Diktator Kim lässt sich nicht von einer Islam-Regierung Deutschland beeindrucken!,2
1911,1694,"@GlasenappHenrik Übrigens, ich holte mir dieses Almosen 1989 NICHT ab 😜, ließ mir meine Würde durch ""Birne"" und ""Schäußle"" nicht nehmen 😜",1
1705,3146,"Ich finde es lustig, wie Merkels Besuch in PL in dt. Medien schön geredet wurde. In Wahrheit bekam sie dort klar ihre Grenzen aufgezeigt 😂😂😂",2
4874,708,"Schulz, die gerechte Verteilung von Flüchtlingen wird es nie geben. |LBR| Sie wollen in die Sozialsysteme von A und D. Hör auf zu spinnen.",0
1347,3807,@MiriamOzen Die Sau muss den Orden wider den tierischen Ernst kriegen!,1
1631,753,"@KrabatKabat @Westhim Nicht so schnell, infiltriere deine Feinde😉",2
2156,3411,"@maischberger @DoroBaer Diese Frau ist furchtbar. Die einigen mit Verstand in der runde, sind die 3 Herren auf der rechten Seite.",2
4928,1458,Die Randalierer von Hamburg müssen den entstandenen Schaden ersetzen und |LBR| notfalls in Arbeitslagern abarbeiten.,0
658,1868,"Nur am drücken auf ""Wir waren ja so schlimm"" .. Die sollten mal daran denken das Islamisten heute noch schlimm sind! Lügenmedien halt !",0
2295,1935,Khajiit = Der Sudetendeutsche mit dem leichten Bauch der Antifas und alles was gegen Deutschland ist verabscheut,2
4291,1777,@vernunftbueger Vergessen wir eines nicht....erinnert euch an Bilder von Frauen mit Kindern an der Hand.. |LBR| die Täter damals waren auch Migrantenkinder denen Frankreich oder Belgien ein Zuhause gab... |LBR| Wir machen den gleichen Fehler...!,0
327,4662,@_lennartvoss @fgabrielEU @afd_thl Was ist dir denn lieber ?? Burkha mit günem Punkt !! Oder ein verschwulter Braunhäutiger mit Federboa !! Herrgott hau die linken weg ! bitte,0
4535,4596,"Wir trauern um Kardinal Joachim Meisner, der heute im Alter von 83 Jahren verstorben ist. Er war 25 Jahre lang Erzbischof von Köln.",2
4675,1680,#Politiker fördern den #Nationalstaat weil sie sich um Probleme anderer Länder kümmern statt um ihre eigenen.,2
3532,1455,Einheimische hassen ihr eigenes Volk und würden alles für fremde tun das gibt es nur in Deutschland,0
1891,4761,@lawyerberlin @info2099 Der größte Lump im ganzen Land ist und bleibt der Denunziant. |LBR| Die Menschen werden sich freuen diese zur Verantwortung zu ziehen wenn die BRD Geschichte ist und unser Volk wieder Frei ist,2
979,1548,Ist schon merkwürdig wie die linksgrünen Nazis immer mehr Einfluss auf Europa nehmen.,0
2877,3477,@JeKra70 Die sind doch alle schon Gehirnverseucht!,1
3093,2226,In der Schule war Martin Schulz ein Versager. Jetzt sollen die |LBR| deutschen Steuerzahler die Schulden der Griechen übernehmen. |LBR| Pfui Deibel.,1
4657,156,@sternde Jerusalem war schon immer die Hauptstadt von Israel genauso wie die Palästinenser schon immer Terroristen waren.,0
2343,4814,"@paradoxxiss Ja das Volk muss handel, aber wer soll es führen, der Deutsche Michel macht nichts ohne Genehmigung, eigenständiges Denken Fehlanzeige, lies das Buch von Karl Friedrich von Weizäcker aus den 80ern",2
1821,104,"Worterklärungen: |LBR| Vierling = 9,26 cdm |LBR| Imber = Ingwer |LBR| Lott = 16 g |LBR| Musgatnus = Muskatnuss |LBR| Nägl = Nelken",2
4810,984,"Es wird für d. NATO keine ""Position der Stärke"" mehr geben, es gab sie nie! Wir hatten Glück, dass kein ""Dorfpolitiker"" den ""Knopf"" drückte😜",2
2040,2980,@janboehm Dann bleib am besten dort du linker Heuchler!,0
918,1375,Er soll den Namen des von extremistischen Buddhisten geschundenen Volkes nicht aussprechen; und überhaupt etwas zu viel Zurückhaltung angesichts der Greuel an den Muslimischen #Rohingyas. Nach den Willen des Gastgeber von @Pontifex_de dürfen die #Rohingyas gar nicht existieren ?!,2
1160,3019,Die #SPD ist der Steigbügelhalter von Angela #Merkel. |LBR| #illner,2
1361,2200,#GroKo = weiter so geht nicht. Lügenbande.,1
819,4153,@Rebellin70 @politikstube Bei diesen Kölner Staatsoberhäupter sind die Kölner verloren...oder verständlicher:...voll im Arsch..!!,1
1274,4222,@L_vonMontfort sie wollen es nicht verstehen. sorry. das ist selbst mir zu blöd,2
2134,4120,@Joemino @BejuBinich Die Befürworter werden bestimmt fürstlich entlohnt....ja die Liebe zum Geld..,2
2994,3053,Der Kanzlerkandidat Schulz ist 2 x sitzengeblieben und hat keinen |LBR| Schulabschluss. Im Grunde ein unwürdiger Geselle für das Image |LBR| der SPD.,1
928,3102,Die dort oben haben nix verstanden. Pöstleserhalt statt Demokratie. Erneute GroKo war vom Wähler nicht erwünscht.,2
2862,2543,@ObenausThomas @Jung_us_Koelle @anna_IIna Der syrische Sozialtourist und eine Haftplichtversicherung? Hahaha!,0
2420,4846,@Thewenth @welt @ulrikeguerot |LBR| Junker ist ein Vollspacken und den braucht niemand. Der kann jetzt weg! 👎👎👎👎,1
3007,2878,@der_ypsilon Fange einfach mit dem zweiten Eis an 😜,2
3701,4015,#Wirtschaftsflüchtlinge kommen wie Heuschrecken über #Europa ( #Deutschland) ihr habt es in eurem Land zu nichts gebracht und werdet es auch in unserem Land zu nichts bringen. Ihr seid hier nicht willkommen.,0
