,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,tweet,label,number_votes,num_label,contain_bad
182,30447,29129,68274,68274,I always tell niggas ride wit a female in the car swear you a be straight if that time comes&#128514;&#128076; well atleast Ik with a real female&#128524;,hateful,2,0,1
183,30160,40121,14134,14134,Premier League: Chelsea restore 7-point lead atop table following 3-1 win over Bournemouth (ESPN) https://t.co/znNxDWvKnx,normal,4,2,0
184,38121,77645,47284,47284,@Dwight_Carter @langenderfer1 @napls_hs Thank you Dwight! Not only is my door always open but you'll hear us working from afar. &#128512;,normal,5,2,0
185,12606,21417,96437,96437,Y'all leave out fucked up too &#128514; so just stick to that wig looking ass frontal &#128591;&#127998; #Kay,abusive,4,1,1
186,22578,55465,18846,18846,"RT @Auria__: ""So you still mad?"" = A niggas apology",hateful,3,0,1
187,11521,16434,97467,97467,girkls fucking guys in the ass https://t.co/DfR9Dk0al6,abusive,3,1,1
188,7089,40822,99061,99061,"8) Stone Cold vs Bret Hart - Austin isn't even close to being a submission wrestler, but fucking hell, what a display that was",abusive,4,1,1
189,12866,12909,30916,30916,@JustinGill919 @StIves72 @dabrams2021 @Feel_Tha_POWER He's easily better than Backes and probably Kesler too.,normal,4,2,0
190,38505,23735,53924,53924,@RoosmarieR @FashionforGood @SaeedAmidi @EerlijkWinkelen We chose #fairshopping :) Next is step is to roll out to other int cities,normal,4,2,0
191,45413,71843,13997,13997,RT @ZaidJilani: Wait until you learn that the US rescued a bunch of Nazis so that they could use them during the Cold War,hateful,4,0,1
192,5605,60795,20026,20026,@maddow Murdoch is being investigated by Scotland Yard for phone hacking and the FBI for bribing foreign officials,normal,2,2,0
193,42039,61341,88293,88293,RT @CerromeZONE: This shit got me fuckin CRYINGGGGGG!! Cuz the lil nigga aint even want this stupid cut just look @ his face &#128557;&#128557;&#128557;&#128557; https://t…,abusive,3,1,1
194,37972,46770,20774,20774,Nazi Hillary!! Nazi Hillary!! Nazi Hillary!! Fuck off!! ＃ArrestHillaryCampaign,hateful,3,0,1
195,37057,71025,95561,95561,Said all Jesus' boyfrien....Disciples! &#128018; #atheists #atheism #JesusWasGayAndNotHomophobic https://t.co/h6xZF4TaHN,hateful,4,0,1
196,41917,77344,32453,32453,@LegionHoops @ChrisBHaynes jennings and wizards are hypocrites cuz they have done the same this year when winning by big margin,hateful,2,0,0
197,27015,15006,90451,90451,RT @LadyRenee_: Bend over My fuck slut !!! #Mistress #straponplay #analplay #analstretching @RTpig @erickvegas4u @DirkHooper https://t.co/…,abusive,5,1,1
198,26928,26120,1676,1676,Gavin Barwell congratulates himself for being better at handling the economy than Labour while letting his own country and people die. Sad!,normal,4,2,1
199,39475,31769,19029,19029,"@19_passengers It is SUPER heavy and has a lot of disturbing content, but I think that if you can handle it, you should watch it.",normal,5,2,1
200,9892,53737,43821,43821,RT @KeithOlbermann: This fatuous idiot believes all he has to do is issue an order. https://t.co/mWsjRJLQ2S,abusive,4,1,1
201,33711,21617,88713,88713,Apologies in adv for the lack of blog posts. Just been working on some things/rebranding my website. This is NOT... https://t.co/9K8wfTbpxi,normal,5,2,0
202,22792,78315,43962,43962,@Fight4UK @MailOnline Belgium-we should have allowed Germans to flatten it along with the people. Blink as you drive through &amp; you miss it.,normal,3,2,1
203,17606,76419,57717,57717,RT @VaguelyFunnyDan: Gotta give Trump credit for thoroughness. He's literally trying to do ALL of the awful things. Like EVERY FUCKING ONE…,hateful,3,0,1
204,37456,80837,49876,49876,If you are into the outdoors and survival check this out! https://t.co/XZtMpt3mM5 https://t.co/35mhHNMNmJ,normal,2,2,0
205,17025,10527,92795,92795,@AwesomelyH @iFightOn you idiot that Islam can never change https://t.co/HtW3TvuSBg,hateful,4,0,1
206,37940,37258,48260,48260,"RT @BlessedZvy: I saw a dyke post ""I hate fake niggas"" as a status like df is you talm bout you a fake nigga yourself.",hateful,4,0,1
207,48271,38273,19101,19101,RT @rrfxagb: me fucking it up for my seargant so I won't have to go on duty https://t.co/0p0LF3PhcJ,abusive,4,1,1
208,5403,25139,52796,52796,https://t.co/pkh5c4XXT8 &lt;-download #bokep Street Fucking #ngentot,abusive,3,1,1
209,15069,14085,62896,62896,"damn i hate ""boy twitter"" they're all so weird and annoying &#128548;",hateful,4,0,1
210,7733,13203,28850,28850,@SenSanders Bernie you are an idiot you will always be an idiot on Friday Judge Gorsuch will be SCOTUS and you will still be an idiot,abusive,3,1,1
211,42735,18011,15710,15710,"'We ll have two diff ways after about 2 yrs'-she whispered. Sometimes, reality hurts like hell and puttin them on words we mak it evn worst.",normal,4,2,1
212,6349,76861,75326,75326,RT @ziamsbright: A FUCKING CONCEPT https://t.co/ZZZ16Tyt62,abusive,4,1,1
213,17488,1507,84562,84562,This was me about spring break too like it is anytime I leave for a long time https://t.co/EN5v47JsrX,normal,5,2,0
214,9099,40842,61075,61075,SKIP AD???? UM NO I DONT FUCKING THINK SO &#128525;&#128525;&#128525; https://t.co/QgmlP5Dic2,abusive,4,1,1
215,47107,7609,30584,30584,I was going to order #Wrestlemania but didn't because @VinceMcMahon and @SBALinda are huge pals of @realDonaldTrump. #NotMyPresident,hateful,2,0,0
216,40975,35225,15992,15992,@daylightrobber @StopFundingHate Oh dear another one blaming 17m leave voters for the horiffic racial hate crime #Brexit,hateful,2,0,1
217,41308,20392,49610,49610,RT @LorManiMHG_: You bitches be fake crazy I ain't buying it &#128514;&#128175;,hateful,4,0,1
218,10359,75286,69719,69719,"YOU’RE SCREWED: NEW TERRORIST LAPTOP BOMBS MAY EVADE AIRPORT SECURITY, INTEL SOURCES SAY https://t.co/BZhNYt5zwc",hateful,3,0,1
219,42326,13657,39727,39727,@GlennHurst12 @StratoMasterGuy @NJTrainDelays @nadianboone @CNJ08540 @Wisco Me Too ! Damn he's Stupid and people lo… https://t.co/5gVumCN0dA,hateful,3,0,1
220,3832,62180,27935,27935,sleek blowjob and hardcore retro fucking https://t.co/MWZJWc7BPq,abusive,4,1,1
221,40270,1544,52850,52850,RT @MoneyBaggYo: WE DUCK OFF AND WE FUCK OFF DONT NOBODY KNOW DAT!! &#128293;#heartless &#128148;&#127754; https://t.co/wn1ZddZ5f6,abusive,4,1,1
222,29457,56659,69336,69336,Schoolgirl in training dress getting her buttocks fucked by man cum to ass on the couch movie https://t.co/hQfY2ivZNj,abusive,3,1,1
223,14862,67018,98148,98148,Trump needs to stop tweeting on Flynn and shut up. He started this mess looking for a way that find something on Obama. How that working,abusive,2,1,0
224,36330,43470,74403,74403,Sitting at the bar at the Anaheim Marriott listening to a guy ramble about his drug experiences. He really loves the sound of his own voice.,normal,4,2,1
225,42783,13926,25554,25554,@BillKristol @Lawrence I reference Bannons interference here. Not Macmasters. But what mess will McMaster find alre… https://t.co/ZshXrkiJoy,normal,4,2,0
226,36852,29027,52247,52247,RT @mspennyisaac: She's like: SHUT THE FUCK UP! He's like: Why you cursing? Stop cursinggg. She's like: NOOOOO! I CANT!,abusive,3,1,1
227,1808,10650,15062,15062,@m00nlits0ul he literally did such a good job in that movie but tbh i would ask him to see if anyone else had said that about him,normal,5,2,0
228,10393,33421,68706,68706,Still growing up . Still fucking up . Still loosing friends . Still realizing that everybody ain't gone be there til the end .,abusive,5,1,1
229,48318,63307,77056,77056,"A year ago our truck went on its 1st road trip, arrived in #Squamish &amp; fed the #Entrepreneurs @ the @CIMConference… https://t.co/GBeYzjKg5z",normal,5,2,0
230,34095,62544,3336,3336,The Soviets managed to accomplish total usurpation criminalization radicalization and grabbed under KGBists total mob monopolization,hateful,2,0,1
231,46976,83606,20497,20497,@TexansForTrump1 TX for follow-would enjoy your feedback my novel #Currency...273 reviews tell the story https://t.co/DMyjvpOJUV,abusive,2,1,0
232,31559,12075,18274,18274,"Some of State in America don't have any money Idiot, that why beg Federal to help out. Fucking idiots. https://t.co/C0jTxeNqRx",abusive,2,1,1
233,42998,10175,47358,47358,@charrocares @pynqy i want this for my 21st thanks i wont question yall for it https://t.co/BPPKsoWEl6,normal,4,2,0
234,19712,81776,7807,7807,"i scolded my two little cousins because they were scaring my friends poor little dog, they held her wrong, and they keep grabbing her",hateful,2,0,0
235,10454,8533,36711,36711,‘Gu’ means darkness and ‘Ru’ means light. So Gu-Ru is basically the transformation from dark to light,normal,5,2,1
236,43448,10385,28498,28498,@lindeelink So sad because you unfollowed @Carol_Fnandes! Wanna say why? Visit https://t.co/2B1RG2fHHJ,hateful,2,0,1
237,50058,15431,82622,82622,"@camilacabello97 You're the most beautiful person in the world both inside and out and I love you so much, please follow me x41",normal,4,2,1
238,49771,60697,72204,72204,RT @FayaYoussef: My fucking heart and soul is demolished,abusive,4,1,1
239,45036,34459,15207,15207,RT @FuckTheRapGame: I can't stand women who are all about feminism one minute then they're fantasizing about fucking misogynist celebrities…,hateful,4,0,1
240,12036,63711,6537,6537,@marianaamlopez @AlexTuci Vicky eats ass &#128514;&#128514; fucking deadddd,abusive,3,1,1
241,9395,23343,98024,98024,Why r people trying to boost ur pathetic black ego — choke whitey https://t.co/AO7gAklTmS,hateful,2,0,1
242,47757,82282,21854,21854,RT @kicklikelu: hate when one of my tweets has a typo and it makes me look like a dumbass,abusive,2,1,1
243,32813,8393,73613,73613,RT @Randysthighs: Wrestling fans didn't get this mad @ Hunter been 14 xchampion but their head asses get mad at Randy for being 13x c…,abusive,3,1,1
244,38072,44026,40766,40766,What a great game! I don't watch much basketball anymore but March Madness is always a great time to get back in... https://t.co/vjCD4nUEMk,normal,4,2,1
245,41340,80861,72819,72819,Niggas be so mad they I'm not fw them no more&#129315;&#129315; gtfo loser,hateful,4,0,1
246,10906,83065,84337,84337,A heinous travesty perpetrated by Fiendish men! 45s White Nationalsi Oligarchy is morally complicit! HRC POTUS 46 w… https://t.co/IspzC6WrL6,normal,3,2,1
247,31058,7672,83879,83879,RT @13ReasonsFans: this fucked me up https://t.co/58gm0yEn6Y,abusive,3,1,1
248,21663,61190,31940,31940,RT @drimiaslm: BUT YOURE THE BLOODY ONE WHO'S GIVING THE COLD REPLIES YOU FUCKIN PRICK https://t.co/ynLMZTmozv,abusive,5,1,1
249,45149,68757,8552,8552,@MrMedicinal At first I was like... she kinda deserves it ......but then again that's such an elaborate form of torture.,hateful,2,0,1
250,51561,51589,24331,24331,my friend fucking smashed yogurt on me i'm going tocfucking smell like yogurt,abusive,3,1,1
251,48135,7535,76593,76593,sunny weather always makes me think blu cantrell needs to re release breathe so i can hear it on the radio &#128526;,normal,4,2,1
252,43133,77513,69374,69374,"But, when i look up at your instagram stories. Now youre working on store in the mall *my grammar is so bad &#128514;*",normal,4,2,1
253,15365,45131,34616,34616,People are offended by Skittles now. What the hell is wrong with this country?!,hateful,2,0,1
254,37266,58898,36178,36178,I seriously love this entire shot so much?? Yuzu's outfit?? Lily?? YURI?? AAA https://t.co/oMMGmOkiGY,normal,4,2,1
255,2503,63527,9058,9058,RT @giolololol: Taylor Swift: Cause baby now we got bad blood Me: Shut yo bitch ass up https://t.co/EcHFAT8pRL,hateful,3,0,1
256,3130,59868,52992,52992,"Modi Sir, please take action for improving Legal System We condemn POCSO Misuse in Asaram Bapu Ji's case #RemoveUnfairPOCSOlaw",normal,4,2,0
257,29046,4408,22524,22524,kuro kiryuu the dragon fighter (ty @byukyuu) - either shapeshifts or tames dragons - great at martial arts - extremely strong close combat,normal,5,2,0
258,43767,15256,99496,99496,"Fucking, sucking and cum eating girls film https://t.co/xxJsRWsaUu",abusive,4,1,1
259,4860,23767,67698,67698,#makemoney #getpaid Get Paid To Mess Around On Facebook And Twitter https://t.co/s9e0yRgWTu https://t.co/GKhXfijLDD,normal,2,2,0
260,7068,7220,84905,84905,RT @yeaDatsjoeblack: #Memorychallenge but she fucking it up but y'all get the picture https://t.co/DX8PlGxJSz,abusive,5,1,1
261,18792,51181,88415,88415,Judges’ appointment: A2J accuses Lagos of breaching NJC guidelines https://t.co/6dk9Ojo8Na #mustread #feedly,normal,3,2,0
262,11113,8089,27396,27396,I won at Hawaii stage with 147 points! Challenge me now![https://t.co/7CJPGe4kaV] #Bowling_King https://t.co/mGZKnPmrXM,normal,3,2,0
263,28763,26980,43631,43631,Why are people so fucking cringyyyyyyy https://t.co/YZyhmUYYF4,abusive,3,1,1
264,37273,22305,2960,2960,Little green life mouth an me flat on my back a thousand disguarded tissue litter the Floor.mr sore red nose breath… https://t.co/2FbWaDuzzK,normal,3,2,0
265,23100,53436,19239,19239,"@PS_investigate I upgraded my plan received NBA league pass, I live in the Austin,Texas area &amp; cant see San Antonio Spurs games. HELP ME!",normal,4,2,0
266,28068,4207,86185,86185,Part 5......meet Olivia's crazy ass friends!!!!! https://t.co/wa2HGDLSvX,normal,4,2,1
267,32238,44065,27528,27528,@Animal_Watch @phil500 @BBCNews @rickygervais Hope these evil heartless bastards Are found an Jailed For Benji pls help Found them Update,abusive,2,1,1
268,51144,71862,49488,49488,#girls playing sports nude two lesbian fucking https://t.co/sT0Vwzt6zC,abusive,4,1,1
269,2171,23008,1655,1655,@Lynda_Gage @Andy YEA YEA HATE! RACIST!BIGGOT! HOMOPHOBIC! ISLAMOPHOBE! U fuckin twats r so stupid I don't fear the… https://t.co/iINcc6bd2Z,hateful,4,0,1
270,14198,13043,9376,9376,Omg I fucking hate Wilfred this fucking dog man lmfaooooo,hateful,3,0,1
271,18244,59338,94452,94452,RT @youngthug: I'm goin to find u.. then I'm goin to fuck u.... &#129300; this nigga stupid af&#128557;&#128514;&#128557;&#128514;,hateful,3,0,1
272,23387,69481,52076,52076,Forget about #Trump and let's watch this new #horror #thriller movie: https://t.co/fCipvAnKqc https://t.co/0FS4teQZB5,normal,3,2,0
273,49415,24539,76235,76235,"RT @TheMarkRomano: Watching @TuckerCarlson If this idiot Mayor of Lansing, MI were not allowed to speak in meaningless cliches, what…",abusive,3,1,1
274,33327,8565,32862,32862,@rubybuby_ Bruh I always wondered what your brother would do if he saw what these people wrote to you lollll,normal,5,2,0
275,2794,82544,79150,79150,RT @FoxGay_Com: ➡ __ https://t.co/NWMu0mC4UD __ ⬅ Twinks fucking outdoor wheen people are watching part 1 https://t.co/y2jueVIbbi,abusive,4,1,1
276,46546,10896,95159,95159,RT @givenaharry: this album is going to change the fucking world,abusive,4,1,1
277,11701,18804,90077,90077,"Syrian ally Iran blasts U.S. missile strikes as 'dangerous, destructive and a violation of international law'… https://t.co/3UrRY6mqK6",hateful,2,0,0
278,25084,19236,39938,39938,It was a wild ride on the Australian share market after investors reacted to the U.S. missile strikes on Syria.… https://t.co/PdEKYP0fqr,normal,4,2,1
279,14003,63751,37142,37142,CAN’T WAIT FOR THIS SHOW! Heard a LOT about it this week when Dan was here!!! GET HYPEEEED! https://t.co/M2UNISqNkT,normal,3,2,0
280,27809,32709,76971,76971,RT @mamii__p: I got no ass or titties but I'm still bad so wassup,abusive,4,1,1
281,7474,73818,39777,39777,The Glace Bay Miners face the West Hants Warriors for the Atom AA banner in the third game of the day at the @RBC D… https://t.co/jvS0DHPh3I,normal,4,2,0
282,46028,65370,7275,7275,RT @armieharnmer: 1. Queerbaiting 2. Annoying characters 3. Erasing Kj Apa's ethnicity 4. Erasing Jughead's sexuality 5. Het actor pl…,hateful,2,0,1
283,28732,46341,43969,43969,'This is a play-off for the play-offs' says Leicester Tigers scrum-half Ben Youngs | Leicester Mercury https://t.co/CL9IwOfsUP,normal,5,2,0
284,4389,63997,55309,55309,RT @mdlbird: 22 fucking years ago https://t.co/GhTeY9qoOl,abusive,2,1,1
285,1627,67858,38174,38174,@theprezashley Are you as idiotic as what your photo suggests? Then why would we pay attention to your moronic comments.,hateful,4,0,1
286,39050,49276,88625,88625,Content Marketing Tips: How to Use Live Video to Build Your Brand by @salmajafri https://t.co/6ExPFk9QkT https://t.co/8UxIJyIATS,hateful,2,0,0
287,20647,34165,97731,97731,Super HypeMan @Iamdo2dtun broke free with Hype. #BreakFreeStory Watch &amp; Post yours here: https://t.co/jPvnIaWS4H https://t.co/2DCIlSlwY5,normal,3,2,0
288,7316,5562,44906,44906,#hypocrisy Aren't Senate Dems threatening filibuster the same people who said Trump didn't win b/c he didn't get half the votes? #gorsuch,hateful,2,0,0
